1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:227.0374 2:10.194472 3:11.348984 4:-4.0689955 5:2.5826087 6:-1.3558202 7:5.5874968 8:-4.3743916 9:2.899567 10:-3.0304346 11:0.7528163 12:-1.5496933 13:4.7500944 14:227.0374 15:10.194472 16:11.348984 17:-4.0689955 18:2.5826087 19:-1.3558202 20:5.5874968 21:-4.3743916 22:2.899567 23:-3.0304346 24:0.7528163 25:-1.5496933 26:4.7500944 
1 1:228.65584 2:8.8405485 3:9.934152 4:-2.3743665 5:4.6291847 6:-0.12979421 7:3.8054452 8:-3.7466779 9:4.046105 10:-0.9429914 11:3.3645465 12:-1.2300823 13:3.3848698 14:88.6591 15:1.5826886 16:4.833728 17:-0.9284456 18:4.218727 19:0.027902264 20:-0.73461115 21:-1.3197458 22:0.2502149 23:0.42221472 24:1.0120682 25:-0.9637267 26:1.0457002 
1 1:230.95638 2:9.669613 3:11.32861 4:-1.7853974 5:5.719036 6:-0.78724605 7:3.7952816 8:-2.2601712 9:4.2720194 10:-2.605463 11:3.6781394 12:-3.0877616 13:1.5289961 14:88.6591 15:1.5826886 16:4.833728 17:-0.9284456 18:4.218727 19:0.027902264 20:-0.73461115 21:-1.3197458 22:0.2502149 23:0.42221472 24:1.0120682 25:-0.9637267 26:1.0457002 
1 1:228.08829 2:6.496127 3:7.949623 4:-1.7266996 5:4.414698 6:-2.4467063 7:4.0600066 8:-2.275419 9:6.443103 10:0.3916926 11:6.5813036 12:0.13120353 13:5.139394 14:88.6591 15:1.5826886 16:4.833728 17:-0.9284456 18:4.218727 19:0.027902264 20:-0.73461115 21:-1.3197458 22:0.2502149 23:0.42221472 24:1.0120682 25:-0.9637267 26:1.0457002 
1 1:232.89632 2:7.087935 3:7.463505 4:-1.3840977 5:3.9458907 6:-2.3126042 7:3.2240393 8:-2.8344178 9:5.3821397 10:-1.7315332 11:3.488145 12:-1.7669824 13:4.720004 14:88.6591 15:1.5826886 16:4.833728 17:-0.9284456 18:4.218727 19:0.027902264 20:-0.73461115 21:-1.3197458 22:0.2502149 23:0.42221472 24:1.0120682 25:-0.9637267 26:1.0457002 
1 1:229.53674 2:8.6325445 3:9.474108 4:-3.2668686 5:3.9106233 6:-0.1297113 7:2.9851687 8:-2.6945858 9:5.5362997 10:-3.4191542 11:1.742984 12:-3.8394423 13:3.4838178 14:88.6591 15:1.5826886 16:4.833728 17:-0.9284456 18:4.218727 19:0.027902264 20:-0.73461115 21:-1.3197458 22:0.2502149 23:0.42221472 24:1.0120682 25:-0.9637267 26:1.0457002 
1 1:228.48181 2:4.365064 3:10.472177 4:-4.039321 5:2.0421426 6:1.4659613 7:1.4864193 8:-3.498916 9:4.3416886 10:-0.33760986 11:2.6180987 12:-3.1922238 13:2.9752023 14:88.6591 15:1.5826886 16:4.833728 17:-0.9284456 18:4.218727 19:0.027902264 20:-0.73461115 21:-1.3197458 22:0.2502149 23:0.42221472 24:1.0120682 25:-0.9637267 26:1.0457002 
1 1:261.90305 2:-2.126396 3:14.958959 4:-5.23707 5:1.9774984 6:1.0471424 7:-2.8871644 8:2.8686063 9:5.436646 10:-1.8418473 11:1.2673918 12:-3.4562902 13:3.508683 14:88.6591 15:1.5826886 16:4.833728 17:-0.9284456 18:4.218727 19:0.027902264 20:-0.73461115 21:-1.3197458 22:0.2502149 23:0.42221472 24:1.0120682 25:-0.9637267 26:1.0457002 
1 1:253.41162 2:0.49867105 3:15.118914 4:-2.186348 5:4.1965613 6:0.26026806 7:-2.01148 8:1.7438353 9:4.5691605 10:-1.5188155 11:2.3788624 12:-4.115139 13:3.014214 14:88.6591 15:1.5826886 16:4.833728 17:-0.9284456 18:4.218727 19:0.027902264 20:-0.73461115 21:-1.3197458 22:0.2502149 23:0.42221472 24:1.0120682 25:-0.9637267 26:1.0457002 
1 1:245.77615 2:-8.132783 3:10.43868 4:-1.3230518 5:1.9548045 6:2.4017692 7:-1.6292183 8:1.1394645 9:4.8822613 10:-0.25343865 11:2.793281 12:-3.942181 13:3.2074633 14:88.6591 15:1.5826886 16:4.833728 17:-0.9284456 18:4.218727 19:0.027902264 20:-0.73461115 21:-1.3197458 22:0.2502149 23:0.42221472 24:1.0120682 25:-0.9637267 26:1.0457002 
