2 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
2 1:254.06012 2:-3.867331 3:11.2520685 4:-0.46930638 5:0.6665091 6:-3.1179452 7:1.0692496 8:-4.0286064 9:1.5174325 10:-0.49559286 11:3.5061066 12:-0.3720083 13:1.403382 14:254.06012 15:-3.867331 16:11.2520685 17:-0.46930638 18:0.6665091 19:-3.1179452 20:1.0692496 21:-4.0286064 22:1.5174325 23:-0.49559286 24:3.5061066 25:-0.3720083 26:1.403382 
2 1:255.23218 2:-5.187338 3:11.328111 4:-0.89723164 5:1.0772157 6:-2.6742208 7:0.4629953 8:-1.7606405 9:1.9403875 10:0.3176571 11:2.401507 12:-1.4303582 13:2.0216548 14:89.12304 15:5.5941606 16:7.0078826 17:-1.3194366 18:0.21874815 19:-1.3827436 20:0.7780979 21:-2.5139377 22:-0.15523647 23:-2.2861671 24:0.9605092 25:-0.7532157 26:1.1194583 
2 1:255.248 2:-5.27417 3:9.468441 4:-3.292238 5:-0.64313763 6:-1.9494691 7:0.111823015 8:-2.3017693 9:1.1969986 10:-1.7529929 11:1.587572 12:-2.3351166 13:1.5970638 14:89.12304 15:5.5941606 16:7.0078826 17:-1.3194366 18:0.21874815 19:-1.3827436 20:0.7780979 21:-2.5139377 22:-0.15523647 23:-2.2861671 24:0.9605092 25:-0.7532157 26:1.1194583 
2 1:253.61612 2:-6.1026216 3:9.027836 4:-2.929108 5:0.46082953 6:-1.9994938 7:1.235712 8:-1.5594748 9:1.9126729 10:-1.4334403 11:1.25976 12:-0.67837685 13:2.1458728 14:89.12304 15:5.5941606 16:7.0078826 17:-1.3194366 18:0.21874815 19:-1.3827436 20:0.7780979 21:-2.5139377 22:-0.15523647 23:-2.2861671 24:0.9605092 25:-0.7532157 26:1.1194583 
2 1:256.90482 2:-4.3845577 3:10.670181 4:-1.7361851 5:0.3935956 6:-3.3188403 7:1.3360026 8:-2.2447026 9:0.006233526 10:-3.0509748 11:0.4340334 12:-2.3438592 13:1.5566555 14:89.12304 15:5.5941606 16:7.0078826 17:-1.3194366 18:0.21874815 19:-1.3827436 20:0.7780979 21:-2.5139377 22:-0.15523647 23:-2.2861671 24:0.9605092 25:-0.7532157 26:1.1194583 
2 1:255.70125 2:-4.5748825 3:10.629339 4:-1.6421149 5:-0.38180014 6:-4.1738005 7:0.97523457 8:-1.6899941 9:1.8155516 10:-1.7258072 11:3.0844984 12:0.24628231 13:2.6803846 14:89.12304 15:5.5941606 16:7.0078826 17:-1.3194366 18:0.21874815 19:-1.3827436 20:0.7780979 21:-2.5139377 22:-0.15523647 23:-2.2861671 24:0.9605092 25:-0.7532157 26:1.1194583 
2 1:257.89227 2:-4.817097 3:8.467862 4:-2.0765622 5:0.60977006 6:-2.5680623 7:0.715661 8:-2.4212675 9:0.7814383 10:-1.6506315 11:3.488894 12:-0.42314216 13:2.5832806 14:89.12304 15:5.5941606 16:7.0078826 17:-1.3194366 18:0.21874815 19:-1.3827436 20:0.7780979 21:-2.5139377 22:-0.15523647 23:-2.2861671 24:0.9605092 25:-0.7532157 26:1.1194583 
2 1:255.94585 2:-5.7579226 3:9.293924 4:-2.3398108 5:2.8109705 6:-1.7969865 7:0.3086517 8:-3.2443173 9:-0.5478913 10:-3.2970922 11:0.8005276 12:-1.6522964 13:1.224184 14:89.12304 15:5.5941606 16:7.0078826 17:-1.3194366 18:0.21874815 19:-1.3827436 20:0.7780979 21:-2.5139377 22:-0.15523647 23:-2.2861671 24:0.9605092 25:-0.7532157 26:1.1194583 
2 1:254.51787 2:-4.0063324 3:9.67985 4:-2.7850366 5:2.653634 6:-1.361476 7:1.2172664 8:-1.6578585 9:2.4113536 10:-1.9743754 11:0.7821494 12:-1.697157 13:2.6458843 14:89.12304 15:5.5941606 16:7.0078826 17:-1.3194366 18:0.21874815 19:-1.3827436 20:0.7780979 21:-2.5139377 22:-0.15523647 23:-2.2861671 24:0.9605092 25:-0.7532157 26:1.1194583 
2 1:258.36932 2:-3.997676 3:10.990753 4:-2.1119294 5:2.511448 6:-1.9960967 7:-0.20056334 8:-2.0554438 9:1.9783218 10:-2.342557 11:1.4617933 12:-2.4612558 13:1.7832608 14:89.12304 15:5.5941606 16:7.0078826 17:-1.3194366 18:0.21874815 19:-1.3827436 20:0.7780979 21:-2.5139377 22:-0.15523647 23:-2.2861671 24:0.9605092 25:-0.7532157 26:1.1194583 
2 1:254.99051 2:-3.8910308 3:10.3816595 4:-1.9335321 5:0.90836346 6:-2.0093832 7:1.649681 8:-1.2624806 9:3.1902206 10:-1.5937102 11:1.1371312 12:-3.1304736 13:1.1224061 14:89.12304 15:5.5941606 16:7.0078826 17:-1.3194366 18:0.21874815 19:-1.3827436 20:0.7780979 21:-2.5139377 22:-0.15523647 23:-2.2861671 24:0.9605092 25:-0.7532157 26:1.1194583 
2 1:255.92816 2:-3.5384552 3:11.827915 4:-0.20940232 5:2.2705116 6:-0.9089077 7:1.6498156 8:-3.0116463 9:0.33076516 10:-2.9001124 11:0.873159 12:-3.6375477 13:0.669708 14:89.12304 15:5.5941606 16:7.0078826 17:-1.3194366 18:0.21874815 19:-1.3827436 20:0.7780979 21:-2.5139377 22:-0.15523647 23:-2.2861671 24:0.9605092 25:-0.7532157 26:1.1194583 
