1 1:194.64185 2:2.8885968 3:3.647394 4:-1.9324852 5:0.24023668 6:-1.2074265 7:2.2821784 8:-2.4191382 9:2.081496 10:-2.232272 11:6.4019337 12:-4.4447894 13:1.1249545 14:194.64185 15:2.8885968 16:3.647394 17:-1.9324852 18:0.24023668 19:-1.2074265 20:2.2821784 21:-2.4191382 22:2.081496 23:-2.232272 24:6.4019337 25:-4.4447894 26:1.1249545 
1 1:226.96341 2:6.4319544 3:11.083264 4:-0.8491872 5:4.029154 6:-0.23259647 7:1.9778874 8:-1.5331057 9:2.366638 10:-3.2975519 11:6.4706607 12:-0.31990653 13:4.6081576 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:227.51256 2:2.577348 3:14.322309 4:-2.836185 5:2.6699665 6:-0.16389702 7:3.4593687 8:1.9072083 9:3.81384 10:-2.355391 11:5.3675046 12:0.17338002 13:1.2414078 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:229.22069 2:6.485795 3:14.106687 4:-1.8707792 5:6.155514 6:1.1591973 7:3.498784 8:1.0494202 9:3.7536678 10:-3.0706928 11:7.023339 12:-0.74486053 13:2.0650368 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:226.84688 2:6.1687117 3:11.342264 4:-1.3166512 5:3.3796287 6:-0.51487964 7:2.7330182 8:-0.39601377 9:4.352093 10:-1.3345183 11:6.173811 12:-3.1317894 13:2.6181574 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:227.41797 2:7.228815 3:13.293922 4:-1.558213 5:0.87113297 6:-1.6843435 7:2.5939953 8:0.5427367 9:3.2125726 10:-2.5930014 11:5.436757 12:-3.5611818 13:2.5255284 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:228.15338 2:6.4448395 3:13.922124 4:-1.437159 5:1.4676366 6:-0.16598864 7:4.362977 8:-0.25192508 9:1.1086991 10:-3.9689357 11:6.148381 12:-2.4735286 13:2.1586905 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:227.91359 2:6.445019 3:13.703043 4:-0.7574527 5:1.6773725 6:-0.89319116 7:4.3982153 8:1.495565 9:3.196581 10:-3.4650462 11:8.007122 12:-2.1268766 13:2.1165028 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:237.81276 2:8.770142 3:12.096956 4:-2.041369 5:2.5829751 6:-1.8578618 7:4.290276 8:-1.7461113 9:3.4367704 10:-2.8377593 11:5.886935 12:-2.3166401 13:4.43621 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:235.8339 2:9.060652 3:10.691986 4:-1.686891 5:3.7993083 6:-1.8896067 7:2.5084717 8:-2.605124 9:3.1734354 10:-3.1094341 11:5.904863 12:-1.9123856 13:3.6937175 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:238.81367 2:10.259333 3:10.706034 4:-2.5339134 5:1.5893694 6:-2.8266191 7:1.3402052 8:-2.3851917 9:2.7275023 10:-5.994465 11:4.6199074 12:-3.073707 13:3.4020915 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:246.8302 2:12.349707 3:7.3703623 4:-5.3582044 5:2.6651804 6:-2.3028471 7:3.5758715 8:-1.8398062 9:2.767588 10:-5.854848 11:4.0083857 12:-5.0667424 13:2.984159 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:251.16647 2:11.63569 3:2.236057 4:-7.101464 5:3.9309714 6:-2.1533237 7:2.6491022 8:-2.258196 9:5.053898 10:-5.033795 11:3.3300307 12:-1.0450382 13:4.9685173 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:254.43024 2:9.771845 3:2.3552763 4:-8.688571 5:4.8394156 6:-0.8734341 7:2.832421 8:-3.118804 9:3.1496744 10:-5.7206483 11:2.6311567 12:-0.7800919 13:4.0099545 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:254.62523 2:14.693173 3:8.913815 4:-6.618854 5:4.1302404 6:-5.161491 7:1.777327 8:-5.186718 9:3.6877923 10:-3.09573 11:3.9626706 12:-0.124399304 13:3.1032765 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:253.75093 2:15.135659 3:9.33739 4:-6.5734415 5:3.7499444 6:-5.4060225 7:3.0594835 8:-2.3700488 9:3.584661 10:-5.219718 11:3.234891 12:-1.5496676 13:3.822012 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:254.43517 2:15.348528 3:7.426979 4:-4.6394606 5:4.010974 6:-2.7979486 7:5.5100794 8:-3.2119086 9:3.855043 10:-4.9590416 11:2.468778 12:-4.670335 13:3.6404264 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:254.22238 2:13.806201 3:6.165184 4:-4.7746463 5:4.1763477 6:-2.147769 7:6.20385 8:-1.7235848 9:4.0218873 10:-4.792635 11:2.535375 12:-4.0248075 13:3.3230991 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:250.85875 2:14.352045 3:8.942122 4:-4.728765 5:3.8164444 6:-3.5273945 7:2.2354343 8:-1.7519279 9:4.209096 10:-5.265412 11:3.1792133 12:-3.2061973 13:3.36947 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:257.92987 2:12.301154 3:7.4296865 4:-2.204829 5:4.8636484 6:-4.342111 7:2.725255 8:-2.6278012 9:6.550367 10:-1.4407624 11:2.8238244 12:-4.3753276 13:2.6314292 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:259.0706 2:5.5682087 3:8.0203705 4:-1.4621075 5:6.026602 6:0.63666797 7:5.831034 8:-0.9313468 9:4.9576907 10:-2.9847558 11:1.1099404 12:-3.3903153 13:1.0347413 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:251.69211 2:1.4365307 3:7.798499 4:-1.0431439 5:3.4832404 6:0.9246936 7:4.670995 8:-1.266643 9:2.6025147 10:-4.140839 11:2.9256601 12:-1.3464068 13:2.3030112 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:245.2337 2:4.008354 3:10.831037 4:0.76492745 5:3.3231654 6:-0.33178914 7:1.5516514 8:0.51896816 9:3.1163864 10:-3.2681835 11:4.363721 12:-3.3874621 13:-0.64636356 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:243.58116 2:2.6691132 3:10.404633 4:0.7999072 5:4.0159035 6:1.4077791 7:3.212227 8:0.8471228 9:4.2941437 10:-1.6618448 11:5.493349 12:-2.4770894 13:0.6915147 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:243.34036 2:0.8688481 3:7.294428 4:-0.3963475 5:3.0096884 6:1.2544864 7:1.056416 8:-0.2974284 9:4.648005 10:-1.7741596 11:4.209731 12:-3.3006182 13:1.9401788 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:245.52988 2:0.17890614 3:6.9741554 4:-1.2948828 5:4.0642204 6:-0.32326284 7:0.4251958 8:-0.8275888 9:3.8231676 10:-3.7305276 11:2.6727476 12:-2.0156443 13:1.817652 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:261.51013 2:-1.0777475 3:5.820198 4:-3.756562 5:4.123631 6:2.7513773 7:1.7292925 8:-3.0222988 9:2.5062692 10:-1.3976077 11:1.1204433 12:-1.1857127 13:2.0715926 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:268.37146 2:-5.435157 3:6.611011 4:-3.3098526 5:0.50388855 6:5.264007 7:2.0341473 8:0.050342392 9:7.6987286 10:-0.62003654 11:5.1377964 12:1.022069 13:1.0324932 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:310.1373 2:-9.570901 3:4.7448897 4:-7.0560775 5:-4.487758 6:0.4472554 7:1.1458704 8:1.2763798 9:4.1340933 10:-2.70959 11:4.344 12:0.89236134 13:-0.19120719 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:295.24576 2:-7.1614795 3:5.895897 4:-5.00398 5:0.35410604 6:-0.5458963 7:2.516656 8:4.2704225 9:2.5437882 10:-3.111257 11:4.4770203 12:0.14561088 13:-0.9677787 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:239.61516 2:-2.021324 3:12.466259 4:0.78367144 5:-0.18575142 6:1.3998101 7:2.389794 8:-1.1105895 9:5.0679326 10:-0.8067935 11:5.8788543 12:-1.4382281 13:2.1194062 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:237.85063 2:1.2848994 3:12.414865 4:1.0993129 5:1.8554636 6:2.7685952 7:5.420122 8:-0.21154411 9:4.2796774 10:-1.0571986 11:5.3331785 12:-1.7232957 13:3.7440867 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:236.98639 2:1.1945255 3:12.976876 4:0.5903815 5:2.962584 6:2.3378792 7:4.4988103 8:-0.22599795 9:4.2327104 10:-0.8153376 11:4.7955613 12:-1.5913132 13:3.3123424 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:233.67091 2:1.285454 3:10.540137 4:-1.2947161 5:3.6402795 6:0.917866 7:7.2895885 8:3.0107045 9:5.675805 10:-0.33916983 11:4.7112517 12:-1.3071651 13:3.958801 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:238.57568 2:4.1637797 3:11.676501 4:-1.5252324 5:4.6905093 6:0.037040737 7:4.9658904 8:-1.0868268 9:4.5168023 10:-0.6368422 11:6.1290193 12:0.007790626 13:1.8138533 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:238.92905 2:6.720725 3:13.102164 4:0.47507656 5:6.170173 6:-1.0053283 7:4.488217 8:-1.5208665 9:2.7507062 10:-0.8597032 11:5.777987 12:-2.6948602 13:2.1205783 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:232.95018 2:3.9457374 3:13.512122 4:0.048917245 5:1.5500615 6:-1.6029227 7:2.4969811 8:-1.3968858 9:6.30955 10:1.0377126 11:6.5256524 12:-1.031341 13:2.5626435 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:231.06367 2:4.702634 3:10.396956 4:-1.5567151 5:0.9691589 6:0.61028033 7:1.6804601 8:-2.4618812 9:4.340025 10:0.064202085 11:6.086463 12:-1.8308095 13:3.8662493 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:234.84413 2:2.115183 3:7.175251 4:0.82646567 5:7.7633677 6:0.596704 7:1.7349269 8:3.3487396 9:3.2879927 10:-7.338974 11:5.623402 12:-1.2017084 13:0.5803408 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:235.5811 2:1.3911284 3:6.4000516 4:0.6441698 5:5.3429008 6:-2.7110329 7:-0.5509098 8:3.2089865 9:2.9347675 10:-7.1635737 11:5.6713724 12:-1.7677151 13:-0.6799441 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:230.06464 2:2.9228318 3:9.531829 4:-2.3513808 5:2.3986542 6:-1.7937248 7:3.7193618 8:0.4062428 9:4.6745768 10:-0.56110024 11:7.4429197 12:0.40806216 13:2.9647527 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:232.50548 2:2.3840864 3:10.681217 4:-2.180861 5:2.8567333 6:-2.6746922 7:3.0122042 8:2.0970123 9:5.817158 10:0.481885 11:9.111365 12:-0.66512233 13:3.1136203 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:232.24387 2:4.564601 3:12.461816 4:-1.6717708 5:1.0656071 6:0.1616715 7:3.35039 8:-1.965714 9:3.9999046 10:-3.190311 11:6.981951 12:-3.1850395 13:2.841317 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:232.39262 2:4.3848433 3:12.027693 4:-2.491662 5:1.3303549 6:1.1725317 7:5.261351 8:0.94159 9:4.407674 10:-3.7773075 11:8.114658 12:-1.2453701 13:4.2800674 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:245.10687 2:8.95812 3:15.479964 4:2.013232 5:9.97316 6:0.045867506 7:4.666909 8:3.9003737 9:6.031171 10:-5.817071 11:4.572878 12:-3.5527835 13:3.0545359 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:255.56363 2:7.9088373 3:15.563334 4:0.88960993 5:11.623732 6:2.1534894 7:3.9813397 8:4.6959376 9:8.929992 10:-5.769812 11:3.582323 12:-2.179262 13:3.6682832 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:262.29214 2:12.188164 3:13.535122 4:4.6172833 5:11.687724 6:0.8543046 7:3.779894 8:2.866079 9:9.405782 10:-5.1359606 11:4.018048 12:-3.413638 13:4.4742007 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:262.35672 2:15.046724 3:14.053072 4:4.9058986 5:11.553715 6:-0.22103818 7:3.3107562 8:3.0918388 9:10.298894 10:-6.2930117 11:3.6657255 12:-2.7734492 13:6.642116 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:272.73618 2:13.320064 3:14.96345 4:3.939566 5:10.875397 6:-1.2572281 7:5.0734625 8:2.6957302 9:8.317867 10:-5.3508396 11:4.5458283 12:-4.071928 13:4.698325 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:272.01837 2:13.562774 3:15.0498085 4:5.0515213 5:11.008618 6:-0.48631802 7:3.587723 8:3.1340392 9:9.784 10:-6.96817 11:3.497555 12:-3.2245963 13:4.9940324 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:277.40024 2:12.240996 3:14.913086 4:3.6209302 5:12.980605 6:-1.0141553 7:5.0762715 8:3.3271246 9:8.066805 10:-4.5739837 11:4.2781367 12:-3.3396556 13:4.912381 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:272.06265 2:16.528816 3:14.709644 4:5.169147 5:12.947932 6:-3.061263 7:3.1443887 8:3.6607718 9:10.112746 10:-6.098038 11:4.6111298 12:-3.4248981 13:4.917772 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:279.27863 2:13.957319 3:14.394907 4:6.0193877 5:11.637428 6:-3.8141007 7:5.315433 8:2.976431 9:10.494528 10:-4.451687 11:4.861062 12:-3.0514026 13:3.9378166 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:272.56216 2:14.30262 3:16.495464 4:5.463178 5:11.298084 6:-4.251149 7:4.990719 8:6.0637503 9:11.614527 10:-4.4298034 11:4.214036 12:-3.5857692 13:5.0737276 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
1 1:277.40607 2:14.593006 3:14.94806 4:4.1574802 5:11.870023 6:-3.9251351 7:3.5000048 8:4.795742 9:10.920667 10:-4.1675296 11:5.272513 12:-3.47868 13:4.848919 14:68.35506 15:1.6368511 16:2.776451 17:-1.0214057 18:1.5805157 19:-0.47013354 20:0.46345803 21:0.12456591 22:1.77488 23:-0.96967286 24:0.95860183 25:-0.5776199 26:1.3068153 
