1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:221.27313 2:5.786705 3:8.719071 4:-3.674207 5:5.1050777 6:-0.5308446 7:-0.18785012 8:-1.9141147 9:3.075783 10:-5.867868 11:3.2427711 12:-2.7786496 13:2.860666 14:221.27313 15:5.786705 16:8.719071 17:-3.674207 18:5.1050777 19:-0.5308446 20:-0.18785012 21:-1.9141147 22:3.075783 23:-5.867868 24:3.2427711 25:-2.7786496 26:2.860666 
1 1:222.47034 2:4.829528 3:7.112684 4:-3.7142324 5:0.279852 6:-3.9473639 7:2.0032167 8:-1.6432893 9:2.997064 10:-4.903363 11:5.013066 12:-1.7453293 13:3.4178035 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:219.66801 2:4.448723 3:7.8442235 4:-3.0485013 5:2.5129652 6:-2.6930566 7:2.9879253 8:-1.8832318 9:2.35652 10:-4.0258603 11:4.8739333 12:-0.75257784 13:1.9973713 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:220.21332 2:5.100574 3:10.105672 4:-1.163315 5:3.806735 6:0.5641258 7:4.59183 8:-0.86915994 9:4.19448 10:-2.842673 11:4.5874505 12:-1.5549982 13:5.095377 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:218.5908 2:6.7456384 3:9.520815 4:-1.6959146 5:3.8434992 6:-1.655422 7:3.5826647 8:-1.5636011 9:3.3093615 10:-1.0732002 11:5.3575673 12:-3.1151862 13:5.163483 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:216.83107 2:3.4627488 3:8.12022 4:1.1054326 5:5.101442 6:1.953943 7:4.9017687 8:-1.0526855 9:1.1188384 10:-1.8590698 11:6.654811 12:-2.78088 13:5.199263 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:217.46208 2:2.9689028 3:8.144434 4:0.34775493 5:3.4313688 6:-1.0917732 7:4.9205036 8:-0.32778496 9:3.5812168 10:-1.2462453 11:6.4490094 12:-1.0525066 13:5.2037864 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:222.56142 2:4.5867157 3:9.919146 4:-2.1731827 5:1.6023887 6:-1.3861154 7:3.7096615 8:-1.4513435 9:1.3445072 10:-4.891307 11:3.6577537 12:-3.8853495 13:3.8928957 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:221.11852 2:5.466693 3:10.648555 4:-3.3084075 5:2.735334 6:-2.8381393 7:4.462826 8:-0.37406066 9:2.6593964 10:-3.0545802 11:3.5389624 12:-3.071221 13:4.36445 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:220.80122 2:7.754793 3:11.391229 4:0.21894808 5:3.0434203 6:-0.19461781 7:4.503695 8:-2.1416855 9:4.7957997 10:-2.6890402 11:4.4045043 12:-4.56655 13:4.505811 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:220.06447 2:6.505666 3:10.380448 4:1.3252699 5:4.714182 6:1.0913491 7:2.4363797 8:-1.5996388 9:5.1473565 10:-5.4485583 11:4.1476765 12:-2.0569193 13:5.0508957 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:223.41983 2:4.5871153 3:9.557946 4:-0.7896886 5:1.7102398 6:0.6666347 7:4.458518 8:0.7803258 9:5.1552997 10:-4.452238 11:6.057464 12:-2.6381183 13:3.3991597 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:224.7465 2:4.3037205 3:10.015084 4:0.3493819 5:2.3485246 6:0.017797608 7:2.2355597 8:-0.34142366 9:4.134336 10:-5.458048 11:4.264184 12:-4.4830866 13:4.277891 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:224.16515 2:6.6485796 3:11.774022 4:-0.50217867 5:2.3279495 6:-0.77959234 7:0.6267234 8:-3.098665 9:4.448475 10:-3.645953 11:4.822788 12:-1.7924727 13:4.934803 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:222.33685 2:6.849041 3:10.771278 4:-2.4440606 5:0.607721 6:-1.9264004 7:1.1954018 8:-2.3641539 9:4.622896 10:-3.2037606 11:5.651081 12:-1.9887373 13:4.4507914 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
1 1:220.71443 2:3.421168 3:10.8694315 4:0.37846878 5:2.754563 6:-1.2642663 7:2.0549917 8:-0.7309928 9:4.4130044 10:-3.8670619 11:4.764375 12:-1.2789886 13:3.9024155 14:87.11124 15:8.228909 16:2.4818206 17:0.08766735 18:2.345397 19:-3.0998929 20:1.2909224 21:-1.7661904 22:1.9088091 23:-0.43329343 24:1.7309657 25:-2.3442311 26:2.2385483 
