1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:228.44958 2:5.0179324 3:10.625295 4:0.5359895 5:5.264956 6:3.7044175 7:4.850857 8:-3.333967 9:5.4221134 10:-4.1457314 11:4.5932283 12:-1.5271546 13:4.456024 14:228.44958 15:5.0179324 16:10.625295 17:0.5359895 18:5.264956 19:3.7044175 20:4.850857 21:-3.333967 22:5.4221134 23:-4.1457314 24:4.5932283 25:-1.5271546 26:4.456024 
1 1:233.99275 2:9.8975935 3:11.100201 4:-1.3408909 5:3.814142 6:1.2462828 7:1.2239054 8:-5.697024 9:1.7087921 10:-6.5128093 11:3.6468976 12:-2.935145 13:2.4537244 14:75.7109 15:3.0729663 16:6.2648582 17:0.2808868 18:2.3849525 19:-1.5246532 20:-0.05043849 21:-1.5379081 22:1.7036705 23:-0.5925648 24:0.24100564 25:-1.0111643 26:0.4362589 
1 1:237.31511 2:10.588916 3:10.373443 4:-0.9379505 5:6.166908 6:-0.3979801 7:0.16307533 8:-6.3284407 9:2.4257247 10:-5.3164625 11:3.6572654 12:-3.8072538 13:0.61157507 14:75.7109 15:3.0729663 16:6.2648582 17:0.2808868 18:2.3849525 19:-1.5246532 20:-0.05043849 21:-1.5379081 22:1.7036705 23:-0.5925648 24:0.24100564 25:-1.0111643 26:0.4362589 
1 1:235.4875 2:14.591705 3:14.181495 4:-1.4285203 5:5.550492 6:0.5927508 7:3.5695126 8:-5.632975 9:3.3224924 10:-7.501805 11:4.504061 12:-3.2117403 13:1.7878363 14:75.7109 15:3.0729663 16:6.2648582 17:0.2808868 18:2.3849525 19:-1.5246532 20:-0.05043849 21:-1.5379081 22:1.7036705 23:-0.5925648 24:0.24100564 25:-1.0111643 26:0.4362589 
1 1:239.32938 2:13.2210865 3:14.828342 4:-1.5347316 5:6.7699165 6:1.4905276 7:3.0698946 8:-5.982825 9:2.2746325 10:-6.9094334 11:4.5689583 12:-4.847305 13:2.4330513 14:75.7109 15:3.0729663 16:6.2648582 17:0.2808868 18:2.3849525 19:-1.5246532 20:-0.05043849 21:-1.5379081 22:1.7036705 23:-0.5925648 24:0.24100564 25:-1.0111643 26:0.4362589 
1 1:233.0283 2:11.285855 3:13.035578 4:2.1069095 5:7.4651527 6:2.3389359 7:2.854095 8:-5.63496 9:2.8864353 10:-4.6521754 11:4.7021265 12:-4.826745 13:3.262637 14:75.7109 15:3.0729663 16:6.2648582 17:0.2808868 18:2.3849525 19:-1.5246532 20:-0.05043849 21:-1.5379081 22:1.7036705 23:-0.5925648 24:0.24100564 25:-1.0111643 26:0.4362589 
1 1:231.76654 2:12.032681 3:13.276188 4:0.46488276 5:6.7670302 6:0.12679395 7:3.0993974 8:-4.3700976 9:1.9615415 10:-5.182128 11:3.3855503 12:-2.527864 13:5.715946 14:75.7109 15:3.0729663 16:6.2648582 17:0.2808868 18:2.3849525 19:-1.5246532 20:-0.05043849 21:-1.5379081 22:1.7036705 23:-0.5925648 24:0.24100564 25:-1.0111643 26:0.4362589 
1 1:229.21127 2:7.2440333 3:9.711485 4:2.7900865 5:6.556056 6:1.8768945 7:3.3338463 8:-5.1839323 9:2.0741234 10:-4.1238847 11:4.6980057 12:-3.2889009 13:1.9008825 14:75.7109 15:3.0729663 16:6.2648582 17:0.2808868 18:2.3849525 19:-1.5246532 20:-0.05043849 21:-1.5379081 22:1.7036705 23:-0.5925648 24:0.24100564 25:-1.0111643 26:0.4362589 
1 1:227.44522 2:7.6273756 3:9.274529 4:-0.49610677 5:4.230953 6:2.4587178 7:4.221608 8:-3.478252 9:2.7047498 10:-4.245395 11:6.255608 12:-2.3926895 13:1.7297605 14:75.7109 15:3.0729663 16:6.2648582 17:0.2808868 18:2.3849525 19:-1.5246532 20:-0.05043849 21:-1.5379081 22:1.7036705 23:-0.5925648 24:0.24100564 25:-1.0111643 26:0.4362589 
1 1:228.15945 2:8.118256 3:11.635861 4:1.0091748 5:7.8499274 6:0.48945177 7:2.4223533 8:-4.170464 9:3.670363 10:-3.4683604 11:3.7197416 12:-2.9665804 13:2.5977023 14:75.7109 15:3.0729663 16:6.2648582 17:0.2808868 18:2.3849525 19:-1.5246532 20:-0.05043849 21:-1.5379081 22:1.7036705 23:-0.5925648 24:0.24100564 25:-1.0111643 26:0.4362589 
1 1:227.77591 2:6.748481 3:9.874225 4:-0.3490333 5:6.4262695 6:-1.1440631 7:2.2434742 8:-4.422946 9:2.4352965 10:-1.226043 11:3.7580287 12:-4.125991 13:2.3808136 14:75.7109 15:3.0729663 16:6.2648582 17:0.2808868 18:2.3849525 19:-1.5246532 20:-0.05043849 21:-1.5379081 22:1.7036705 23:-0.5925648 24:0.24100564 25:-1.0111643 26:0.4362589 
