1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:255.61298 2:0.5947836 3:7.1030416 4:-2.8243625 5:7.143457 6:-3.6854289 7:-1.0087334 8:3.4775238 9:1.4353632 10:-5.2025294 11:2.496995 12:2.559631 13:1.5495238 14:255.61298 15:0.5947836 16:7.1030416 17:-2.8243625 18:7.143457 19:-3.6854289 20:-1.0087334 21:3.4775238 22:1.4353632 23:-5.2025294 24:2.496995 25:2.559631 26:1.5495238 
1 1:243.27695 2:3.0075793 3:5.782793 4:-3.4516084 5:3.1985984 6:-0.5861814 7:2.1903982 8:0.9354948 9:4.490764 10:-3.2388246 11:4.8198433 12:-0.41929725 13:1.7564559 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:242.91267 2:3.1267576 3:7.982299 4:-1.8452984 5:4.0039554 6:-0.9456333 7:3.3300645 8:3.219074 9:5.296397 10:-4.254409 11:3.8127134 12:-0.048254233 13:2.3659635 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:242.158 2:4.819778 3:12.358074 4:-1.2756339 5:3.0219295 6:-2.6298864 7:0.66705453 8:0.96315175 9:3.7448287 10:-4.087264 11:2.8181918 12:-1.5089887 13:4.22529 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:244.44998 2:5.150215 3:10.947775 4:-2.0739074 5:3.3149729 6:-1.8448974 7:2.5531335 8:0.92430025 9:3.489996 10:-5.2280464 11:3.413631 12:-1.8047574 13:3.6009376 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:244.98988 2:2.900276 3:7.6872573 4:-4.2865067 5:3.8127062 6:-0.69787955 7:0.70281 8:-0.08980627 9:3.0835352 10:-3.5861778 11:3.287576 12:-1.6657861 13:1.8188953 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:241.48526 2:1.2626119 3:6.9014926 4:-1.9035898 5:3.7016902 6:-0.39434275 7:1.4801948 8:-0.5518519 9:3.666035 10:-2.72379 11:5.0044117 12:-1.4375001 13:2.656867 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:245.981 2:4.283908 3:11.903367 4:1.3590745 5:5.7887716 6:-2.855639 7:0.67859656 8:-1.3261547 9:1.0156611 10:-4.3549385 11:3.0035 12:-1.320777 13:0.82541525 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:244.10413 2:2.2763233 3:11.635302 4:0.4748277 5:6.3454013 6:-1.8317767 7:1.6737453 8:1.4280791 9:3.1151953 10:-4.4792643 11:3.1816518 12:-0.35707358 13:1.89125 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:246.46149 2:4.458835 3:9.003904 4:-0.3961815 5:4.8106737 6:-3.4460247 7:1.5091575 8:-0.26548862 9:3.5133839 10:-4.947677 11:3.8176355 12:-1.3088735 13:1.1010039 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:245.19919 2:1.7743003 3:10.202549 4:-0.6523783 5:4.263495 6:-3.0104434 7:3.3416512 8:0.17052522 9:2.337512 10:-3.4591844 11:4.305405 12:0.46164253 13:0.988417 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:246.19221 2:4.119467 3:9.02057 4:-0.7638082 5:4.852527 6:-1.4462938 7:3.0944812 8:1.129524 9:3.3638809 10:-4.194907 11:3.578059 12:-1.0216539 13:1.2840889 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:244.81099 2:4.47055 3:8.388912 4:-2.8276677 5:3.8241265 6:-0.60481566 7:2.924603 8:-0.3118124 9:2.701138 10:-3.660465 11:3.2347255 12:-1.4518241 13:0.2612605 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:243.85239 2:4.780415 3:9.71643 4:-2.1319296 5:6.3450394 6:-1.591715 7:3.1674054 8:3.137385 9:5.2976336 10:-2.5259216 11:3.8312151 12:-1.5000862 13:1.3948146 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:242.60648 2:6.203622 3:9.515865 4:-0.9374742 5:4.6952524 6:-3.4986777 7:3.6245768 8:0.9145447 9:3.2565608 10:-2.5817182 11:3.5996482 12:-0.6247448 13:2.54624 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:243.30032 2:3.7398462 3:10.110949 4:-2.2656431 5:4.168962 6:-4.273861 7:3.769881 8:1.4211426 9:1.5414169 10:-3.6526892 11:1.45582 12:0.5505877 13:3.0318375 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:243.89691 2:4.0014534 3:10.66856 4:-2.1330845 5:2.5750442 6:-5.448988 7:1.0665156 8:2.1880689 9:2.4423058 10:-3.4845543 11:1.11536 12:-0.5720614 13:3.7065961 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:243.16219 2:2.7052228 3:7.322295 4:-3.2680922 5:6.619352 6:-2.017022 7:3.8829803 8:1.9723885 9:1.4365851 10:-1.7968408 11:3.0499117 12:-1.0692962 13:-0.30735385 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:241.50356 2:1.104592 3:7.264052 4:-0.002422393 5:7.442475 6:-1.8626552 7:3.624839 8:0.50787485 9:3.3513703 10:-2.232397 11:5.6434627 12:3.3631923 13:1.8600526 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:245.52684 2:4.532518 3:11.427075 4:-1.6276085 5:5.2743134 6:-0.6773779 7:3.6172042 8:1.6737761 9:4.045383 10:-4.299966 11:4.6733484 12:-1.2500522 13:2.1823347 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:243.577 2:2.2858226 3:8.737639 4:-2.8412797 5:5.368537 6:-0.25769964 7:2.1885912 8:-0.6503423 9:4.1636605 10:-3.2829638 11:3.5333142 12:0.45484725 13:0.9501909 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:247.93077 2:2.152524 3:9.719377 4:-2.0543592 5:4.9252763 6:-1.3478446 7:0.71225697 8:-0.70576274 9:-0.6205003 10:-3.0033436 11:5.4567275 12:1.1672105 13:2.4015641 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:244.5582 2:0.1732622 3:9.118242 4:-2.0256445 5:4.3959475 6:0.18234849 7:1.9856241 8:0.41700137 9:0.35494477 10:-1.5792018 11:6.7222834 12:0.8334586 13:2.1498308 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:243.66403 2:0.39093143 3:10.021605 4:2.5109606 5:7.209629 6:0.17405076 7:0.06821426 8:-0.4650409 9:2.3392644 10:-2.757988 11:3.042561 12:-0.0021194697 13:2.563035 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:246.21866 2:1.1181195 3:10.281677 4:1.4682444 5:5.363131 6:0.8021699 7:3.116448 8:2.5999992 9:4.536774 10:-2.4074562 11:2.9952388 12:-1.6441629 13:1.4515402 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:249.1079 2:0.3677338 3:8.447639 4:-0.20907766 5:5.3140564 6:-2.6161904 7:1.6800334 8:1.0829029 9:3.0070474 10:-2.1705446 11:4.0368996 12:-0.9587189 13:1.8896163 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
1 1:250.36682 2:1.6816288 3:7.6550794 4:-3.0801759 5:4.144042 6:-0.94860476 7:3.5263233 8:0.45545632 9:3.308379 10:-2.6065686 11:4.178601 12:0.013379477 13:1.7363764 14:69.57208 15:2.458233 16:3.4142969 17:-0.6728918 18:0.9474311 19:-0.011594293 20:1.7919399 21:-0.02972685 22:1.1922064 23:-1.1045216 24:1.7484661 25:-1.0245517 26:0.9913508 
