1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:241.33762 2:-6.033474 3:11.190469 4:-3.6893737 5:0.17701913 6:5.5072794 7:0.01632568 8:-2.0527875 9:7.321439 10:-1.5060321 11:3.6252303 12:-1.0416373 13:2.5014372 14:241.33762 15:-6.033474 16:11.190469 17:-3.6893737 18:0.17701913 19:5.5072794 20:0.01632568 21:-2.0527875 22:7.321439 23:-1.5060321 24:3.6252303 25:-1.0416373 26:2.5014372 
1 1:257.65164 2:-3.401519 3:15.548165 4:0.7987644 5:2.1949372 6:3.0500238 7:0.48499882 8:-3.34797 9:5.383212 10:-3.6705117 11:1.8562282 12:-0.9074417 13:3.2302268 14:86.23814 15:5.759186 16:4.973626 17:-1.2843698 18:3.3557625 19:-0.19973443 20:1.29045 21:-0.6423 22:1.0596238 23:-1.0498232 24:1.1578215 25:-0.80335873 26:1.8168159 
1 1:258.4215 2:-2.182309 3:16.53421 4:1.5146127 5:4.1836653 6:4.2884665 7:-0.7202619 8:-4.8011823 9:3.0896108 10:-4.295996 11:1.4404482 12:-2.0739467 13:2.5159168 14:86.23814 15:5.759186 16:4.973626 17:-1.2843698 18:3.3557625 19:-0.19973443 20:1.29045 21:-0.6423 22:1.0596238 23:-1.0498232 24:1.1578215 25:-0.80335873 26:1.8168159 
1 1:252.8425 2:-1.5725551 3:11.430235 4:-1.9014764 5:-0.5017531 6:3.358438 7:0.6617972 8:-4.9275675 9:2.6992254 10:-3.1043377 11:3.8037226 12:-2.2741644 13:2.5400093 14:86.23814 15:5.759186 16:4.973626 17:-1.2843698 18:3.3557625 19:-0.19973443 20:1.29045 21:-0.6423 22:1.0596238 23:-1.0498232 24:1.1578215 25:-0.80335873 26:1.8168159 
1 1:249.7915 2:-2.325703 3:10.564975 4:-0.6892608 5:0.78231186 6:1.88784 7:-1.17624 8:-3.1191123 9:4.170617 10:-2.6842563 11:3.8001423 12:-2.5915 13:2.3910613 14:86.23814 15:5.759186 16:4.973626 17:-1.2843698 18:3.3557625 19:-0.19973443 20:1.29045 21:-0.6423 22:1.0596238 23:-1.0498232 24:1.1578215 25:-0.80335873 26:1.8168159 
1 1:245.86678 2:-4.1194463 3:10.588035 4:0.9440905 5:2.7433758 6:3.5821486 7:-1.4451991 8:-3.7704165 9:4.3007326 10:-1.8349941 11:4.0664186 12:-3.0515993 13:1.7728125 14:86.23814 15:5.759186 16:4.973626 17:-1.2843698 18:3.3557625 19:-0.19973443 20:1.29045 21:-0.6423 22:1.0596238 23:-1.0498232 24:1.1578215 25:-0.80335873 26:1.8168159 
1 1:245.61395 2:-2.4511688 3:13.110546 4:-0.17069036 5:2.0597167 6:5.878664 7:1.7307444 8:-2.5148559 9:3.8543653 10:-2.4110236 11:4.63145 12:-2.8385797 13:2.473314 14:86.23814 15:5.759186 16:4.973626 17:-1.2843698 18:3.3557625 19:-0.19973443 20:1.29045 21:-0.6423 22:1.0596238 23:-1.0498232 24:1.1578215 25:-0.80335873 26:1.8168159 
1 1:243.66005 2:-0.44205225 3:11.687459 4:0.9118995 5:1.5959923 6:2.0152626 7:-0.12797941 8:-2.921049 9:6.163017 10:-3.5958085 11:4.5026836 12:-2.3811471 13:2.8161194 14:86.23814 15:5.759186 16:4.973626 17:-1.2843698 18:3.3557625 19:-0.19973443 20:1.29045 21:-0.6423 22:1.0596238 23:-1.0498232 24:1.1578215 25:-0.80335873 26:1.8168159 
1 1:242.41707 2:-0.55135727 3:10.285277 4:1.9718581 5:3.109968 6:1.2502313 7:0.48937625 8:-2.7909732 9:8.2440195 10:-0.74496084 11:4.743875 12:-1.4805783 13:3.048546 14:86.23814 15:5.759186 16:4.973626 17:-1.2843698 18:3.3557625 19:-0.19973443 20:1.29045 21:-0.6423 22:1.0596238 23:-1.0498232 24:1.1578215 25:-0.80335873 26:1.8168159 
1 1:237.29773 2:4.055906 3:10.724385 4:2.1481483 5:3.6054502 6:-1.3435618 7:0.44824737 8:-7.3489094 9:4.195203 10:-3.0656197 11:3.0267968 12:-2.6235554 13:2.1809275 14:86.23814 15:5.759186 16:4.973626 17:-1.2843698 18:3.3557625 19:-0.19973443 20:1.29045 21:-0.6423 22:1.0596238 23:-1.0498232 24:1.1578215 25:-0.80335873 26:1.8168159 
