1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:221.69444 2:5.1426444 3:6.3704886 4:-2.328369 5:2.2715826 6:1.1345016 7:4.801472 8:-3.392284 9:1.5518464 10:-2.2093213 11:4.438352 12:-6.29671 13:2.9179506 14:221.69444 15:5.1426444 16:6.3704886 17:-2.328369 18:2.2715826 19:1.1345016 20:4.801472 21:-3.392284 22:1.5518464 23:-2.2093213 24:4.438352 25:-6.29671 26:2.9179506 
1 1:231.87924 2:3.974999 3:9.778815 4:1.2875822 5:4.6363444 6:-0.42760623 7:4.8556485 8:-0.71648157 9:3.0424998 10:-2.6641808 11:5.790603 12:-3.4026577 13:1.9855496 14:91.90437 15:5.6158824 16:0.2531118 17:0.7261709 18:3.1018636 19:-1.2688931 20:2.3132017 21:-2.1265068 22:0.45110014 23:-1.2743611 24:1.815875 25:-1.5350225 26:1.899798 
1 1:231.06381 2:3.8191147 3:10.121032 4:1.4802085 5:4.073948 6:0.009665013 7:4.5745354 8:-0.5797946 9:1.7014631 10:-4.14379 11:3.9031634 12:-2.9569454 13:4.955078 14:91.90437 15:5.6158824 16:0.2531118 17:0.7261709 18:3.1018636 19:-1.2688931 20:2.3132017 21:-2.1265068 22:0.45110014 23:-1.2743611 24:1.815875 25:-1.5350225 26:1.899798 
1 1:232.29277 2:5.462623 3:12.150371 4:-0.8082349 5:4.1656985 6:0.30202773 7:1.6407828 8:-3.0061572 9:2.1186361 10:-3.2701857 11:2.933309 12:-4.0571604 13:1.127106 14:91.90437 15:5.6158824 16:0.2531118 17:0.7261709 18:3.1018636 19:-1.2688931 20:2.3132017 21:-2.1265068 22:0.45110014 23:-1.2743611 24:1.815875 25:-1.5350225 26:1.899798 
1 1:231.51048 2:5.89069 3:11.861566 4:1.6062158 5:3.8425314 6:-0.35601926 7:5.4577174 8:-1.4629098 9:2.7409568 10:-3.200487 11:3.0767736 12:-4.1650276 13:3.0446782 14:91.90437 15:5.6158824 16:0.2531118 17:0.7261709 18:3.1018636 19:-1.2688931 20:2.3132017 21:-2.1265068 22:0.45110014 23:-1.2743611 24:1.815875 25:-1.5350225 26:1.899798 
1 1:228.84467 2:2.8512528 3:9.597566 4:-0.9093192 5:3.3012524 6:-1.0453761 7:5.704425 8:1.3846434 9:4.210923 10:-4.062423 11:5.4540567 12:0.6897396 13:4.5728264 14:91.90437 15:5.6158824 16:0.2531118 17:0.7261709 18:3.1018636 19:-1.2688931 20:2.3132017 21:-2.1265068 22:0.45110014 23:-1.2743611 24:1.815875 25:-1.5350225 26:1.899798 
1 1:228.50226 2:1.4423616 3:8.035863 4:-0.27216423 5:4.697281 6:0.85901934 7:4.8561287 8:-0.6710773 9:4.3314986 10:-3.9829361 11:3.6018975 12:0.38988507 13:6.460429 14:91.90437 15:5.6158824 16:0.2531118 17:0.7261709 18:3.1018636 19:-1.2688931 20:2.3132017 21:-2.1265068 22:0.45110014 23:-1.2743611 24:1.815875 25:-1.5350225 26:1.899798 
1 1:233.24095 2:3.5155926 3:9.956461 4:1.1690922 5:1.2147748 6:0.0048640026 7:4.9505596 8:-0.91364163 9:3.0924342 10:-3.7227938 11:6.1657023 12:-2.7758727 13:4.1673837 14:91.90437 15:5.6158824 16:0.2531118 17:0.7261709 18:3.1018636 19:-1.2688931 20:2.3132017 21:-2.1265068 22:0.45110014 23:-1.2743611 24:1.815875 25:-1.5350225 26:1.899798 
1 1:231.73405 2:1.2177393 3:7.751056 4:1.3587981 5:2.3300872 6:0.5639095 7:7.261969 8:0.2639175 9:2.5975955 10:-0.5530481 11:5.906589 12:-3.1767306 13:3.9971695 14:91.90437 15:5.6158824 16:0.2531118 17:0.7261709 18:3.1018636 19:-1.2688931 20:2.3132017 21:-2.1265068 22:0.45110014 23:-1.2743611 24:1.815875 25:-1.5350225 26:1.899798 
1 1:228.81525 2:4.9719152 3:10.726705 4:0.21750379 5:4.4367085 6:1.6494697 7:1.5093632 8:-3.0815325 9:2.3427143 10:-2.1068468 11:5.5274606 12:-3.2484632 13:2.6304262 14:91.90437 15:5.6158824 16:0.2531118 17:0.7261709 18:3.1018636 19:-1.2688931 20:2.3132017 21:-2.1265068 22:0.45110014 23:-1.2743611 24:1.815875 25:-1.5350225 26:1.899798 
