1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:260.1579 2:-5.931719 3:7.6562123 4:0.20371775 5:2.8249357 6:-3.6879568 7:2.8326986 8:-1.9578449 9:1.1514646 10:0.098922715 11:2.6091964 12:-5.255231 13:-0.16842134 14:260.1579 15:-5.931719 16:7.6562123 17:0.20371775 18:2.8249357 19:-3.6879568 20:2.8326986 21:-1.9578449 22:1.1514646 23:0.098922715 24:2.6091964 25:-5.255231 26:-0.16842134 
1 1:259.38782 2:-9.60637 3:4.551749 4:0.14618501 5:0.61977166 6:-5.5006943 7:2.465026 8:-0.39411467 9:1.8959509 10:0.13351738 11:2.2227955 12:-3.458822 13:1.9069059 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:264.97803 2:-5.88719 3:7.164838 4:1.0704244 5:1.5096761 6:-3.5221734 7:2.0344481 8:-3.131588 9:0.6842038 10:-1.2118667 11:2.5254946 12:-2.8254993 13:2.434315 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:266.92075 2:-13.495631 3:9.31509 4:-0.79635835 5:1.8441967 6:-3.2912452 7:2.3117297 8:-2.9811425 9:-0.9154665 10:-1.1140226 11:1.5253464 12:-2.0487442 13:0.16856146 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:271.26663 2:-16.762457 3:8.130057 4:0.118941605 5:3.1503153 6:-4.0476775 7:1.6965386 8:-1.0429688 9:0.74607843 10:-0.8914023 11:2.6999195 12:-0.8488903 13:-2.0267289 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:268.84415 2:-14.391591 3:8.062723 4:3.342728 5:0.7797381 6:-4.633808 7:1.9332722 8:0.38810414 9:2.2892473 10:-0.9402923 11:1.2135969 12:-1.376746 13:0.47787172 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:261.86447 2:-9.219588 3:5.6786566 4:0.008428837 5:0.7288494 6:-3.5412672 7:2.6728902 8:-1.6666071 9:1.6744041 10:-0.6488938 11:2.0470245 12:-2.3558695 13:3.1658967 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:259.82812 2:-7.71027 3:8.697888 4:2.9004974 5:2.5555208 6:-3.2404535 7:3.2069345 8:-1.6013918 9:0.5808507 10:-0.87860566 11:2.507723 12:-2.5638409 13:2.5662224 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:262.79797 2:-7.664557 3:4.6760154 4:-1.4724963 5:0.67100894 6:-4.8972783 7:2.8186147 8:-1.9531578 9:0.68170834 10:-1.4541413 11:2.5693018 12:-1.2352709 13:3.422305 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:264.60196 2:-5.682084 3:4.6361876 4:-1.2517996 5:0.6478065 6:-2.7700346 7:4.5848684 8:0.23459177 9:1.2270894 10:-2.1005375 11:2.2089193 12:-3.126415 13:2.7157733 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:267.4107 2:-5.041712 3:5.603609 4:0.15054563 5:0.85904753 6:-2.6191225 7:3.602585 8:-2.4450395 9:1.5537577 10:-0.4370843 11:2.4211693 12:-3.7788057 13:1.6267719 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:268.50092 2:-3.5897412 3:6.4986897 4:-0.32085985 5:2.1818237 6:-2.023753 7:2.8464954 8:-2.6744082 9:1.5584515 10:-1.1625232 11:3.3516502 12:-2.9076343 13:1.7081131 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:264.3188 2:-4.8101416 3:5.811072 4:-1.2271035 5:0.65305036 6:-5.244509 7:3.5089974 8:-1.6745394 9:-0.1264409 10:-0.71117866 11:2.8139393 12:-3.3015325 13:2.4943671 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:264.85626 2:-5.107867 3:5.6247854 4:-1.0523233 5:0.8246937 6:-2.539354 7:4.800141 8:-0.54953176 9:0.11256497 10:-1.9589739 11:2.0091786 12:-3.4331949 13:2.7343342 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:267.30862 2:-1.2872536 3:9.650758 4:-0.46315888 5:0.42149547 6:-4.6980186 7:2.6960797 8:-2.3442867 9:0.8179297 10:-1.825139 11:2.3877316 12:-2.7551184 13:2.3421614 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:269.84103 2:-2.266833 3:7.759596 4:-1.0746633 5:1.1788874 6:-3.3571067 7:2.9828174 8:-1.3121753 9:1.5851927 10:-2.7811954 11:1.9086604 12:-2.3016107 13:2.8046112 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
1 1:271.53723 2:-1.9592296 3:7.214089 4:-3.63629 5:-1.5236017 6:-4.128347 7:5.1629977 8:0.096728586 9:0.6782463 10:-3.3605769 11:0.45554245 12:-3.059555 13:1.7083856 14:94.14672 15:3.8077965 16:3.9388962 17:0.36409628 18:2.292976 19:0.053115558 20:2.3050694 21:-1.3538166 22:1.1404905 23:-0.36216742 24:1.6693143 25:-1.4857638 26:0.83198386 
