2 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
2 1:289.76352 2:-8.0229 3:6.577556 4:0.5712643 5:-1.3082563 6:-3.6004114 7:1.2217222 8:-2.4096456 9:2.0235035 10:-2.7381656 11:0.56283754 12:-3.4485252 13:2.1759236 14:289.76352 15:-8.0229 16:6.577556 17:0.5712643 18:-1.3082563 19:-3.6004114 20:1.2217222 21:-2.4096456 22:2.0235035 23:-2.7381656 24:0.56283754 25:-3.4485252 26:2.1759236 
2 1:287.30276 2:-9.551678 3:7.551964 4:-2.5515087 5:-2.110208 6:-2.275082 7:2.4888794 8:-2.5332086 9:1.4968098 10:-2.7670283 11:-0.66520405 12:-2.8709073 13:2.0407488 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:283.36166 2:-10.671596 3:5.5707293 4:-3.8571815 5:-1.9051383 6:-0.6810368 7:3.6534474 8:-1.9677573 9:1.3756396 10:-3.7618232 11:-2.6176999 12:-3.3020298 13:1.3320082 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:285.50186 2:-9.179842 3:6.095344 4:-1.6651093 5:-1.1674151 6:0.9241456 7:4.9790864 8:-0.43896255 9:4.7591333 10:-2.4112508 11:1.6807442 12:-0.6398393 13:1.2310916 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:293.6497 2:-4.495056 3:8.657805 4:-1.329948 5:0.38875183 6:-0.7600273 7:5.6724424 8:-1.785539 9:3.1720052 10:-2.0749009 11:1.2574381 12:-1.4302152 13:0.83804435 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:330.62476 2:14.51026 3:14.101008 4:-8.651221 5:-3.149197 6:-2.8597593 7:6.0347805 8:-3.185589 9:2.2799766 10:-5.104569 11:0.5470791 12:-2.9867215 13:3.372228 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:334.7336 2:14.276903 3:15.133134 4:-7.80735 5:-1.5171093 6:-1.2803344 7:5.488517 8:-2.7600427 9:3.5573893 10:-5.8332114 11:0.170737 12:-2.7743921 13:3.6388698 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:312.87814 2:4.1998796 3:11.057129 4:-1.5074908 5:-1.1787527 6:1.244062 7:6.7938833 8:-3.717778 9:5.238699 10:-1.807101 11:3.2835984 12:-1.0548512 13:1.9647356 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:298.2518 2:-1.2146465 3:7.9324346 4:-2.8738303 5:-1.7083873 6:-0.06366592 7:3.489639 8:-3.0443242 9:2.649971 10:-4.3168063 11:0.7122293 12:-2.878581 13:1.2692001 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:286.08588 2:-2.7549937 3:8.365114 4:-1.5102135 5:-0.20748627 6:-1.4796484 7:3.6479445 8:-0.5704712 9:2.9540217 10:-1.0006145 11:3.2615387 12:-2.6449618 13:1.9443256 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:281.28226 2:-3.9693635 3:9.926793 4:0.46831864 5:0.3816302 6:-2.4869564 7:1.8210394 8:-1.5204151 9:2.982614 10:-1.6514641 11:1.3074509 12:-3.8724518 13:1.1216911 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:278.64545 2:-6.3098416 3:7.969698 4:-0.5091372 5:-1.5359985 6:-2.4983463 7:2.4347475 8:-2.2283983 9:0.9583879 10:-1.5256149 11:2.4422998 12:-4.153332 13:0.84837157 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:284.84378 2:-5.638932 3:7.705086 4:-1.237263 5:-1.1007627 6:-0.7782302 7:3.2730489 8:-1.5974566 9:2.7260728 10:-1.8653908 11:1.9864641 12:-3.6000085 13:1.9614222 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:282.8939 2:-7.366954 3:6.6069326 4:-1.432632 5:-1.3681737 6:-1.3830981 7:2.80401 8:-2.3021035 9:1.932301 10:-1.0850221 11:1.5507295 12:-2.71105 13:0.9998549 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:283.81714 2:-7.4146833 3:6.6433477 4:-3.8497562 5:-1.9100546 6:-1.6261486 7:2.016461 8:0.7043046 9:2.2739887 10:-2.3378646 11:2.3975945 12:-2.743878 13:2.0818112 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:275.14447 2:-9.081611 3:6.5439982 4:-0.9883888 5:-0.6848547 6:-2.583853 7:0.93738806 8:-1.8206651 9:3.7005272 10:-0.6153293 11:1.1933439 12:-3.8404198 13:1.7337414 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:306.90396 2:-24.433792 3:8.830835 4:6.7168503 5:-4.657267 6:1.9873092 7:1.4773968 8:-4.4429955 9:6.7099257 10:-3.2456238 11:1.8683616 12:-3.9441838 13:1.4782214 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:303.68488 2:-13.490811 3:10.418319 4:3.4444876 5:-5.658521 6:1.934222 7:3.5612607 8:-2.2108598 9:7.5912595 10:-2.254685 11:3.6048477 12:-2.7927375 13:0.30489305 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:284.3358 2:-13.089369 3:8.6017475 4:2.1731899 5:-2.6655812 6:-0.81608605 7:1.1207991 8:-0.9333214 9:3.072884 10:-2.4104595 11:0.53996456 12:-5.118892 13:0.30369058 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:282.80618 2:-15.286862 3:7.2247257 4:2.6701508 5:-1.502441 6:-1.595977 7:0.9192641 8:-3.138909 9:2.5576553 10:-2.1214898 11:0.107396394 12:-3.5740607 13:0.1324489 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
2 1:284.61542 2:-13.967608 3:6.636053 4:0.7558274 5:-1.9754841 6:-1.9906592 7:2.8807218 8:-2.0340142 9:0.92526263 10:-2.7950733 11:0.2101891 12:-3.9342985 13:-1.2313663 14:96.33711 15:4.2687697 16:5.0727696 17:-0.42375058 18:1.3353308 19:-0.96650106 20:1.8077627 21:-0.6863256 22:1.2334794 23:-1.2065343 24:1.7576616 25:-1.0151186 26:1.287554 
