2 1:192.58604 2:2.4363363 3:9.743507 4:-1.3774981 5:3.5835476 6:-6.2417116 7:5.2039113 8:-5.032653 9:3.8680568 10:-3.7172227 11:2.6510968 12:-3.4422336 13:2.830155 14:192.58604 15:2.4363363 16:9.743507 17:-1.3774981 18:3.5835476 19:-6.2417116 20:5.2039113 21:-5.032653 22:3.8680568 23:-3.7172227 24:2.6510968 25:-3.4422336 26:2.830155 
2 1:140.55327 2:2.0230064 3:8.373815 4:-1.4123601 5:5.419989 6:-2.7350097 7:2.5575054 8:-0.86549956 9:3.3531609 10:-4.2791314 11:4.0632105 12:-4.107235 13:2.8705764 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:146.01729 2:2.692319 3:8.212987 4:-3.0044632 5:4.8420677 6:-2.2687888 7:3.5819473 8:-3.1070757 9:2.714988 10:-3.8863492 11:3.0262232 12:-1.9372429 13:3.8054194 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:146.01729 2:2.692319 3:8.212987 4:-3.0044632 5:4.8420677 6:-2.2687888 7:3.5819473 8:-3.1070757 9:2.714988 10:-3.8863492 11:3.0262232 12:-1.9372429 13:3.8054194 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:135.90028 2:2.018916 3:12.506804 4:2.3770742 5:6.2973065 6:-1.5714674 7:2.6618588 8:-4.1746745 9:3.6314976 10:-4.5442195 11:1.3488891 12:-3.5224512 13:6.058532 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:135.90028 2:2.018916 3:12.506804 4:2.3770742 5:6.2973065 6:-1.5714674 7:2.6618588 8:-4.1746745 9:3.6314976 10:-4.5442195 11:1.3488891 12:-3.5224512 13:6.058532 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:141.723 2:6.372273 3:12.086354 4:3.1330671 5:5.92655 6:-2.2307441 7:3.658365 8:-1.7517859 9:6.70792 10:-4.5748286 11:4.9719696 12:-4.793697 13:4.328656 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:141.723 2:6.372273 3:12.086354 4:3.1330671 5:5.92655 6:-2.2307441 7:3.658365 8:-1.7517859 9:6.70792 10:-4.5748286 11:4.9719696 12:-4.793697 13:4.328656 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:139.65483 2:6.3487787 3:9.951468 4:-0.66752964 5:5.9627376 6:-0.4579571 7:7.199685 8:-2.512997 9:4.355846 10:-5.8538084 11:2.2938266 12:-3.7109876 13:4.4880257 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:139.65483 2:6.3487787 3:9.951468 4:-0.66752964 5:5.9627376 6:-0.4579571 7:7.199685 8:-2.512997 9:4.355846 10:-5.8538084 11:2.2938266 12:-3.7109876 13:4.4880257 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:137.42104 2:3.764353 3:14.082775 4:0.5596222 5:5.9044085 6:-0.8301249 7:4.6423345 8:-3.0477126 9:4.8701625 10:-4.0057893 11:3.4496408 12:-4.639375 13:4.3531547 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:137.42104 2:3.764353 3:14.082775 4:0.5596222 5:5.9044085 6:-0.8301249 7:4.6423345 8:-3.0477126 9:4.8701625 10:-4.0057893 11:3.4496408 12:-4.639375 13:4.3531547 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:140.57062 2:-0.7420609 3:8.103282 4:2.138647 5:7.818932 6:-0.59320307 7:1.9171268 8:-3.2172377 9:4.853168 10:-5.9349318 11:3.6412947 12:-6.7107797 13:-0.50209826 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:140.57062 2:-0.7420609 3:8.103282 4:2.138647 5:7.818932 6:-0.59320307 7:1.9171268 8:-3.2172377 9:4.853168 10:-5.9349318 11:3.6412947 12:-6.7107797 13:-0.50209826 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:146.33263 2:0.50049406 3:12.444007 4:-0.11580842 5:5.641839 6:1.4491986 7:1.5676743 8:-0.4645963 9:4.4005713 10:-5.060037 11:2.7797394 12:-3.615323 13:4.5810137 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:146.33263 2:0.50049406 3:12.444007 4:-0.11580842 5:5.641839 6:1.4491986 7:1.5676743 8:-0.4645963 9:4.4005713 10:-5.060037 11:2.7797394 12:-3.615323 13:4.5810137 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:140.82689 2:-6.7531843 3:5.82415 4:-3.2524564 5:5.744822 6:-1.1582553 7:1.4087029 8:-1.0616047 9:1.8599765 10:-2.9050145 11:1.3886044 12:-4.4382567 13:3.2269735 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:140.82689 2:-6.7531843 3:5.82415 4:-3.2524564 5:5.744822 6:-1.1582553 7:1.4087029 8:-1.0616047 9:1.8599765 10:-2.9050145 11:1.3886044 12:-4.4382567 13:3.2269735 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:145.64047 2:0.20967901 3:9.541684 4:-3.933338 5:4.9389834 6:1.5491402 7:1.5570307 8:-3.154007 9:4.6066837 10:-1.096845 11:4.2307253 12:-3.8014178 13:2.9319813 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:145.64047 2:0.20967901 3:9.541684 4:-3.933338 5:4.9389834 6:1.5491402 7:1.5570307 8:-3.154007 9:4.6066837 10:-1.096845 11:4.2307253 12:-3.8014178 13:2.9319813 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:157.1278 2:1.6084441 3:10.720083 4:-0.39641166 5:4.1514955 6:-0.510203 7:-2.3099868 8:-2.907738 9:3.9678879 10:-1.3669274 11:3.7506895 12:-3.637103 13:3.9183974 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:157.1278 2:1.6084441 3:10.720083 4:-0.39641166 5:4.1514955 6:-0.510203 7:-2.3099868 8:-2.907738 9:3.9678879 10:-1.3669274 11:3.7506895 12:-3.637103 13:3.9183974 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:170.60896 2:-15.422861 3:13.76207 4:-0.10107786 5:3.631967 6:1.4105322 7:-4.032912 8:-0.63322276 9:0.1200987 10:-1.0040317 11:0.122514315 12:-2.3671236 13:1.5235653 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:170.60896 2:-15.422861 3:13.76207 4:-0.10107786 5:3.631967 6:1.4105322 7:-4.032912 8:-0.63322276 9:0.1200987 10:-1.0040317 11:0.122514315 12:-2.3671236 13:1.5235653 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:184.55594 2:-21.212595 3:16.964119 4:-2.9643385 5:4.495356 6:4.1012754 7:-4.3505316 8:1.3108525 9:2.6381116 10:1.7207925 11:-0.039088897 12:0.27594563 13:1.0206442 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:184.55594 2:-21.212595 3:16.964119 4:-2.9643385 5:4.495356 6:4.1012754 7:-4.3505316 8:1.3108525 9:2.6381116 10:1.7207925 11:-0.039088897 12:0.27594563 13:1.0206442 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:177.7455 2:-5.4504523 3:7.231302 4:-1.1216165 5:-0.86567444 6:0.077831954 7:0.2714195 8:-3.1513844 9:3.8458025 10:-2.164175 11:2.7780912 12:-2.5185006 13:3.0537302 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:177.7455 2:-5.4504523 3:7.231302 4:-1.1216165 5:-0.86567444 6:0.077831954 7:0.2714195 8:-3.1513844 9:3.8458025 10:-2.164175 11:2.7780912 12:-2.5185006 13:3.0537302 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:242.07748 2:-6.3255253 3:7.2124987 4:-2.094225 5:-1.7623075 6:-1.6956923 7:-0.9731487 8:-3.9499981 9:2.8540099 10:-0.6540032 11:1.9907333 12:-0.9980401 13:2.3365002 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:242.07748 2:-6.3255253 3:7.2124987 4:-2.094225 5:-1.7623075 6:-1.6956923 7:-0.9731487 8:-3.9499981 9:2.8540099 10:-0.6540032 11:1.9907333 12:-0.9980401 13:2.3365002 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:195.60626 2:-9.733183 3:8.329131 4:-1.4623735 5:-4.8701606 6:-2.8552506 7:1.2483853 8:-6.732633 9:-1.1818186 10:-0.09980585 11:2.6682596 12:-2.156 13:2.734389 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:195.60626 2:-9.733183 3:8.329131 4:-1.4623735 5:-4.8701606 6:-2.8552506 7:1.2483853 8:-6.732633 9:-1.1818186 10:-0.09980585 11:2.6682596 12:-2.156 13:2.734389 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:197.51648 2:-6.3448977 3:5.6013465 4:2.7067704 5:0.5126332 6:-4.496931 7:0.012551808 8:-6.1757965 9:0.7899279 10:-0.59695685 11:1.9063234 12:-1.1759602 13:2.3488727 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:197.51648 2:-6.3448977 3:5.6013465 4:2.7067704 5:0.5126332 6:-4.496931 7:0.012551808 8:-6.1757965 9:0.7899279 10:-0.59695685 11:1.9063234 12:-1.1759602 13:2.3488727 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:196.29471 2:-9.326219 3:6.9861 4:-1.2007465 5:-1.6964694 6:-5.492564 7:1.5628892 8:-3.8367846 9:-0.37752295 10:-0.16667175 11:0.12859352 12:1.6377449 13:2.6956513 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:196.29471 2:-9.326219 3:6.9861 4:-1.2007465 5:-1.6964694 6:-5.492564 7:1.5628892 8:-3.8367846 9:-0.37752295 10:-0.16667175 11:0.12859352 12:1.6377449 13:2.6956513 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:189.77246 2:-7.119317 3:5.9694858 4:-0.5507999 5:-0.744489 6:-4.4790483 7:-0.010409825 8:-5.4126863 9:0.88267976 10:0.7691683 11:0.7766817 12:-3.1409795 13:2.500253 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:189.77246 2:-7.119317 3:5.9694858 4:-0.5507999 5:-0.744489 6:-4.4790483 7:-0.010409825 8:-5.4126863 9:0.88267976 10:0.7691683 11:0.7766817 12:-3.1409795 13:2.500253 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:192.05241 2:-8.061005 3:0.69465894 4:-1.0863969 5:-0.4340852 6:-5.833463 7:0.015256151 8:-0.952926 9:2.1929832 10:-0.24231853 11:1.7749894 12:-2.6783745 13:2.1148915 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:192.05241 2:-8.061005 3:0.69465894 4:-1.0863969 5:-0.4340852 6:-5.833463 7:0.015256151 8:-0.952926 9:2.1929832 10:-0.24231853 11:1.7749894 12:-2.6783745 13:2.1148915 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:191.2592 2:-8.102788 3:2.1325076 4:-0.14659943 5:-1.5393724 6:-3.8307407 7:3.3987129 8:-3.1023831 9:2.6535375 10:3.2634954 11:0.86651176 12:-2.6591854 13:3.6383574 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:191.2592 2:-8.102788 3:2.1325076 4:-0.14659943 5:-1.5393724 6:-3.8307407 7:3.3987129 8:-3.1023831 9:2.6535375 10:3.2634954 11:0.86651176 12:-2.6591854 13:3.6383574 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:195.85976 2:-10.405241 3:2.8432162 4:0.2693067 5:2.4767547 6:-3.5961566 7:1.1751525 8:-1.691317 9:1.4351958 10:-2.4880037 11:1.7010773 12:-1.0919583 13:3.4957855 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:195.85976 2:-10.405241 3:2.8432162 4:0.2693067 5:2.4767547 6:-3.5961566 7:1.1751525 8:-1.691317 9:1.4351958 10:-2.4880037 11:1.7010773 12:-1.0919583 13:3.4957855 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:196.54666 2:-7.717574 3:1.3262513 4:-0.13748933 5:0.44597733 6:-4.371228 7:2.3227963 8:-0.83184695 9:2.7504058 10:-1.0814447 11:3.930325 12:-0.7922826 13:0.4330168 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:196.54666 2:-7.717574 3:1.3262513 4:-0.13748933 5:0.44597733 6:-4.371228 7:2.3227963 8:-0.83184695 9:2.7504058 10:-1.0814447 11:3.930325 12:-0.7922826 13:0.4330168 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:192.08235 2:-10.488033 3:0.5779459 4:-1.6467619 5:-1.732859 6:-5.628752 7:1.5075976 8:1.1491003 9:0.21871082 10:1.6131951 11:3.5848942 12:-1.3633854 13:6.264897 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:192.08235 2:-10.488033 3:0.5779459 4:-1.6467619 5:-1.732859 6:-5.628752 7:1.5075976 8:1.1491003 9:0.21871082 10:1.6131951 11:3.5848942 12:-1.3633854 13:6.264897 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:192.89568 2:-9.376339 3:3.0781677 4:-1.7720807 5:0.5708211 6:-5.159457 7:1.2065649 8:0.31749386 9:1.1095624 10:-1.7383658 11:2.6986465 12:-4.583988 13:4.3172007 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:192.89568 2:-9.376339 3:3.0781677 4:-1.7720807 5:0.5708211 6:-5.159457 7:1.2065649 8:0.31749386 9:1.1095624 10:-1.7383658 11:2.6986465 12:-4.583988 13:4.3172007 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:198.53477 2:-7.0197773 3:5.556769 4:-1.9280678 5:-4.133727 6:-5.026873 7:0.84374815 8:-3.9849389 9:4.5222883 10:0.71159786 11:1.4836372 12:0.13891329 13:0.34697065 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:198.53477 2:-7.0197773 3:5.556769 4:-1.9280678 5:-4.133727 6:-5.026873 7:0.84374815 8:-3.9849389 9:4.5222883 10:0.71159786 11:1.4836372 12:0.13891329 13:0.34697065 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
2 1:194.22147 2:-13.276675 3:2.7808752 4:-2.719694 5:2.2572742 6:-3.8605127 7:-1.0495217 8:-0.8314496 9:1.27927 10:1.8828812 11:2.5978382 12:-1.5563228 13:1.5063529 14:54.57679 15:-2.2395253 16:5.1884265 17:0.36004436 18:2.041451 19:-0.74496436 20:0.8497916 21:-0.118826866 22:-0.24024582 23:-0.16370215 24:-0.46207246 25:-0.38265845 26:-0.5321113 
