2 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
2 1:192.67139 2:2.546154 3:0.68086183 4:0.8528535 5:4.2148747 6:-4.106848 7:3.61463 8:-3.5707157 9:1.0183775 10:-2.0991778 11:2.4563375 12:-1.943786 13:2.3624125 14:192.67139 15:2.546154 16:0.68086183 17:0.8528535 18:4.2148747 19:-4.106848 20:3.61463 21:-3.5707157 22:1.0183775 23:-2.0991778 24:2.4563375 25:-1.943786 26:2.3624125 
2 1:230.76544 2:-3.694229 3:-5.052148 4:-2.6455147 5:2.1210976 6:-2.1789355 7:3.8742187 8:-4.778734 9:2.3478365 10:-1.5150987 11:2.0611145 12:0.96050614 13:2.3612323 14:73.59158 15:-3.16472 16:3.0589309 17:-2.1154892 18:1.793087 19:-1.9652171 20:1.0189807 21:-0.007982099 22:0.44914562 23:0.5451371 24:-0.9146371 25:0.41678253 26:0.14492576 
2 1:230.76544 2:-3.694229 3:-5.052148 4:-2.6455147 5:2.1210976 6:-2.1789355 7:3.8742187 8:-4.778734 9:2.3478365 10:-1.5150987 11:2.0611145 12:0.96050614 13:2.3612323 14:73.59158 15:-3.16472 16:3.0589309 17:-2.1154892 18:1.793087 19:-1.9652171 20:1.0189807 21:-0.007982099 22:0.44914562 23:0.5451371 24:-0.9146371 25:0.41678253 26:0.14492576 
2 1:218.82034 2:1.4011377 3:4.5766473 4:-1.9497454 5:2.520446 6:-1.8482536 7:5.9514146 8:-4.5981364 9:0.29916897 10:-3.0164828 11:0.80542916 12:0.5206222 13:3.512827 14:73.59158 15:-3.16472 16:3.0589309 17:-2.1154892 18:1.793087 19:-1.9652171 20:1.0189807 21:-0.007982099 22:0.44914562 23:0.5451371 24:-0.9146371 25:0.41678253 26:0.14492576 
2 1:218.82034 2:1.4011377 3:4.5766473 4:-1.9497454 5:2.520446 6:-1.8482536 7:5.9514146 8:-4.5981364 9:0.29916897 10:-3.0164828 11:0.80542916 12:0.5206222 13:3.512827 14:73.59158 15:-3.16472 16:3.0589309 17:-2.1154892 18:1.793087 19:-1.9652171 20:1.0189807 21:-0.007982099 22:0.44914562 23:0.5451371 24:-0.9146371 25:0.41678253 26:0.14492576 
2 1:189.44006 2:3.9167538 3:5.9178586 4:-0.16837475 5:0.5976441 6:1.2811546 7:4.392365 8:-1.2399013 9:5.0665917 10:-2.7666552 11:3.5530612 12:-2.830542 13:1.8714998 14:73.59158 15:-3.16472 16:3.0589309 17:-2.1154892 18:1.793087 19:-1.9652171 20:1.0189807 21:-0.007982099 22:0.44914562 23:0.5451371 24:-0.9146371 25:0.41678253 26:0.14492576 
2 1:189.44006 2:3.9167538 3:5.9178586 4:-0.16837475 5:0.5976441 6:1.2811546 7:4.392365 8:-1.2399013 9:5.0665917 10:-2.7666552 11:3.5530612 12:-2.830542 13:1.8714998 14:73.59158 15:-3.16472 16:3.0589309 17:-2.1154892 18:1.793087 19:-1.9652171 20:1.0189807 21:-0.007982099 22:0.44914562 23:0.5451371 24:-0.9146371 25:0.41678253 26:0.14492576 
2 1:190.86612 2:0.9971204 3:2.7217839 4:1.7702277 5:3.7842703 6:0.54515076 7:0.6071291 8:-2.5484202 9:5.3808446 10:2.230792 11:4.2706633 12:-5.2091885 13:1.1522963 14:73.59158 15:-3.16472 16:3.0589309 17:-2.1154892 18:1.793087 19:-1.9652171 20:1.0189807 21:-0.007982099 22:0.44914562 23:0.5451371 24:-0.9146371 25:0.41678253 26:0.14492576 
2 1:190.86612 2:0.9971204 3:2.7217839 4:1.7702277 5:3.7842703 6:0.54515076 7:0.6071291 8:-2.5484202 9:5.3808446 10:2.230792 11:4.2706633 12:-5.2091885 13:1.1522963 14:73.59158 15:-3.16472 16:3.0589309 17:-2.1154892 18:1.793087 19:-1.9652171 20:1.0189807 21:-0.007982099 22:0.44914562 23:0.5451371 24:-0.9146371 25:0.41678253 26:0.14492576 
2 1:185.79944 2:2.7285185 3:6.8734756 4:-1.0897644 5:4.613964 6:0.12706333 7:1.9283109 8:-4.391458 9:2.3997948 10:0.37581643 11:3.2655003 12:-4.3137445 13:3.1582181 14:73.59158 15:-3.16472 16:3.0589309 17:-2.1154892 18:1.793087 19:-1.9652171 20:1.0189807 21:-0.007982099 22:0.44914562 23:0.5451371 24:-0.9146371 25:0.41678253 26:0.14492576 
2 1:185.79944 2:2.7285185 3:6.8734756 4:-1.0897644 5:4.613964 6:0.12706333 7:1.9283109 8:-4.391458 9:2.3997948 10:0.37581643 11:3.2655003 12:-4.3137445 13:3.1582181 14:73.59158 15:-3.16472 16:3.0589309 17:-2.1154892 18:1.793087 19:-1.9652171 20:1.0189807 21:-0.007982099 22:0.44914562 23:0.5451371 24:-0.9146371 25:0.41678253 26:0.14492576 
2 1:190.57611 2:3.0784597 3:6.5700574 4:-1.213127 5:3.4516988 6:-0.03639719 7:1.4505371 8:-3.1739683 9:2.3263297 10:-3.6237032 11:-0.13811964 12:-3.2935095 13:4.39399 14:73.59158 15:-3.16472 16:3.0589309 17:-2.1154892 18:1.793087 19:-1.9652171 20:1.0189807 21:-0.007982099 22:0.44914562 23:0.5451371 24:-0.9146371 25:0.41678253 26:0.14492576 
