2 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
2 1:179.59235 2:5.4127398 3:1.3077059 4:-0.65635705 5:3.4029555 6:-3.8947306 7:2.8806815 8:-2.790872 9:3.139869 10:-2.7163246 11:3.2302537 12:-3.3880885 13:3.6738024 14:179.59235 15:5.4127398 16:1.3077059 17:-0.65635705 18:3.4029555 19:-3.8947306 20:2.8806815 21:-2.790872 22:3.139869 23:-2.7163246 24:3.2302537 25:-3.3880885 26:3.6738024 
2 1:181.71695 2:6.0386744 3:2.0197737 4:-0.08393999 5:4.1847095 6:-4.174584 7:3.4746745 8:-2.6064525 9:3.413489 10:-2.9639816 11:3.587735 12:-3.5694683 13:3.9830806 14:62.520176 15:2.5539558 16:4.03173 17:2.039304 18:1.4543431 19:-1.7439327 20:0.16759983 21:-1.0155225 22:1.1893445 23:-1.8018802 24:1.1037132 25:-1.2552958 26:0.66431093 
2 1:181.71695 2:6.0386744 3:2.0197737 4:-0.08393999 5:4.1847095 6:-4.174584 7:3.4746745 8:-2.6064525 9:3.413489 10:-2.9639816 11:3.587735 12:-3.5694683 13:3.9830806 14:62.520176 15:2.5539558 16:4.03173 17:2.039304 18:1.4543431 19:-1.7439327 20:0.16759983 21:-1.0155225 22:1.1893445 23:-1.8018802 24:1.1037132 25:-1.2552958 26:0.66431093 
2 1:135.74405 2:-0.74890774 3:3.0990818 4:-1.402448 5:4.2333775 6:-2.1149259 7:5.534515 8:-0.7542844 9:2.129864 10:-3.797478 11:3.7382376 12:-3.612221 13:1.7943441 14:62.520176 15:2.5539558 16:4.03173 17:2.039304 18:1.4543431 19:-1.7439327 20:0.16759983 21:-1.0155225 22:1.1893445 23:-1.8018802 24:1.1037132 25:-1.2552958 26:0.66431093 
2 1:135.74405 2:-0.74890774 3:3.0990818 4:-1.402448 5:4.2333775 6:-2.1149259 7:5.534515 8:-0.7542844 9:2.129864 10:-3.797478 11:3.7382376 12:-3.612221 13:1.7943441 14:62.520176 15:2.5539558 16:4.03173 17:2.039304 18:1.4543431 19:-1.7439327 20:0.16759983 21:-1.0155225 22:1.1893445 23:-1.8018802 24:1.1037132 25:-1.2552958 26:0.66431093 
2 1:129.64246 2:-0.09879383 3:-0.09048164 4:-2.897692 5:3.2814188 6:-0.14447968 7:0.6472447 8:-1.2832019 9:4.375698 10:-2.2488852 11:3.3963962 12:-1.3649545 13:4.558859 14:62.520176 15:2.5539558 16:4.03173 17:2.039304 18:1.4543431 19:-1.7439327 20:0.16759983 21:-1.0155225 22:1.1893445 23:-1.8018802 24:1.1037132 25:-1.2552958 26:0.66431093 
2 1:129.64246 2:-0.09879383 3:-0.09048164 4:-2.897692 5:3.2814188 6:-0.14447968 7:0.6472447 8:-1.2832019 9:4.375698 10:-2.2488852 11:3.3963962 12:-1.3649545 13:4.558859 14:62.520176 15:2.5539558 16:4.03173 17:2.039304 18:1.4543431 19:-1.7439327 20:0.16759983 21:-1.0155225 22:1.1893445 23:-1.8018802 24:1.1037132 25:-1.2552958 26:0.66431093 
2 1:126.602875 2:-1.0031531 3:-0.24357453 4:-0.87626106 5:4.5726457 6:-6.2131844 7:3.5316215 8:-0.24076377 9:1.3512013 10:-3.5765865 11:0.7830473 12:-2.7612903 13:3.7005785 14:62.520176 15:2.5539558 16:4.03173 17:2.039304 18:1.4543431 19:-1.7439327 20:0.16759983 21:-1.0155225 22:1.1893445 23:-1.8018802 24:1.1037132 25:-1.2552958 26:0.66431093 
2 1:126.602875 2:-1.0031531 3:-0.24357453 4:-0.87626106 5:4.5726457 6:-6.2131844 7:3.5316215 8:-0.24076377 9:1.3512013 10:-3.5765865 11:0.7830473 12:-2.7612903 13:3.7005785 14:62.520176 15:2.5539558 16:4.03173 17:2.039304 18:1.4543431 19:-1.7439327 20:0.16759983 21:-1.0155225 22:1.1893445 23:-1.8018802 24:1.1037132 25:-1.2552958 26:0.66431093 
2 1:128.11504 2:-0.53114617 3:0.35003266 4:-0.76273084 5:5.6283865 6:-3.2780547 7:3.5535765 8:-2.218498 9:7.247037 10:1.25752 11:0.29112464 12:-3.3333356 13:4.3444257 14:62.520176 15:2.5539558 16:4.03173 17:2.039304 18:1.4543431 19:-1.7439327 20:0.16759983 21:-1.0155225 22:1.1893445 23:-1.8018802 24:1.1037132 25:-1.2552958 26:0.66431093 
