2 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
2 1:174.47357 2:3.715232 3:5.351518 4:-6.118385 5:-0.8443543 6:-0.77028537 7:2.4221454 8:-4.0605736 9:-0.55740565 10:-1.8968685 11:2.190593 12:-3.19819 13:2.8946967 14:174.47357 15:3.715232 16:5.351518 17:-6.118385 18:-0.8443543 19:-0.77028537 20:2.4221454 21:-4.0605736 22:-0.55740565 23:-1.8968685 24:2.190593 25:-3.19819 26:2.8946967 
2 1:218.88731 2:3.7177513 3:3.10703 4:-2.430167 5:5.7625604 6:-1.5938963 7:0.0813997 8:-2.1400428 9:0.78610224 10:-3.7042356 11:4.1926637 12:-0.8656219 13:2.733709 14:95.57457 15:0.28046787 16:3.0049918 17:2.7782154 18:-0.8981713 19:-0.42751977 20:0.22773911 21:-0.92855054 22:0.9851649 23:-1.6960171 24:2.0059352 25:-1.1520513 26:0.67358947 
2 1:218.88731 2:3.7177513 3:3.10703 4:-2.430167 5:5.7625604 6:-1.5938963 7:0.0813997 8:-2.1400428 9:0.78610224 10:-3.7042356 11:4.1926637 12:-0.8656219 13:2.733709 14:95.57457 15:0.28046787 16:3.0049918 17:2.7782154 18:-0.8981713 19:-0.42751977 20:0.22773911 21:-0.92855054 22:0.9851649 23:-1.6960171 24:2.0059352 25:-1.1520513 26:0.67358947 
2 1:224.48601 2:3.8294208 3:5.5210786 4:-5.1714826 5:4.674647 6:-2.4428134 7:0.4569163 8:-4.596154 9:2.6885266 10:-0.27843812 11:1.7220577 12:-3.3308096 13:3.6649866 14:95.57457 15:0.28046787 16:3.0049918 17:2.7782154 18:-0.8981713 19:-0.42751977 20:0.22773911 21:-0.92855054 22:0.9851649 23:-1.6960171 24:2.0059352 25:-1.1520513 26:0.67358947 
2 1:224.48601 2:3.8294208 3:5.5210786 4:-5.1714826 5:4.674647 6:-2.4428134 7:0.4569163 8:-4.596154 9:2.6885266 10:-0.27843812 11:1.7220577 12:-3.3308096 13:3.6649866 14:95.57457 15:0.28046787 16:3.0049918 17:2.7782154 18:-0.8981713 19:-0.42751977 20:0.22773911 21:-0.92855054 22:0.9851649 23:-1.6960171 24:2.0059352 25:-1.1520513 26:0.67358947 
2 1:225.8979 2:3.4991653 3:3.6158137 4:-3.8686104 5:4.6602407 6:-3.3345554 7:1.0075079 8:-3.642621 9:0.81009215 10:0.11675067 11:3.8858144 12:-1.7781907 13:1.7230729 14:95.57457 15:0.28046787 16:3.0049918 17:2.7782154 18:-0.8981713 19:-0.42751977 20:0.22773911 21:-0.92855054 22:0.9851649 23:-1.6960171 24:2.0059352 25:-1.1520513 26:0.67358947 
2 1:225.8979 2:3.4991653 3:3.6158137 4:-3.8686104 5:4.6602407 6:-3.3345554 7:1.0075079 8:-3.642621 9:0.81009215 10:0.11675067 11:3.8858144 12:-1.7781907 13:1.7230729 14:95.57457 15:0.28046787 16:3.0049918 17:2.7782154 18:-0.8981713 19:-0.42751977 20:0.22773911 21:-0.92855054 22:0.9851649 23:-1.6960171 24:2.0059352 25:-1.1520513 26:0.67358947 
2 1:215.98413 2:3.584651 3:1.416984 4:-2.8387024 5:2.8029778 6:-6.65879 7:-4.1900673 8:-4.2751794 9:3.080287 10:-2.2072434 11:3.9735918 12:-2.8147542 13:3.5850053 14:95.57457 15:0.28046787 16:3.0049918 17:2.7782154 18:-0.8981713 19:-0.42751977 20:0.22773911 21:-0.92855054 22:0.9851649 23:-1.6960171 24:2.0059352 25:-1.1520513 26:0.67358947 
2 1:215.98413 2:3.584651 3:1.416984 4:-2.8387024 5:2.8029778 6:-6.65879 7:-4.1900673 8:-4.2751794 9:3.080287 10:-2.2072434 11:3.9735918 12:-2.8147542 13:3.5850053 14:95.57457 15:0.28046787 16:3.0049918 17:2.7782154 18:-0.8981713 19:-0.42751977 20:0.22773911 21:-0.92855054 22:0.9851649 23:-1.6960171 24:2.0059352 25:-1.1520513 26:0.67358947 
2 1:221.96361 2:7.504405 3:2.9021165 4:-3.5470536 5:6.421208 6:-3.4730947 7:-1.2514863 8:-3.8271997 9:2.6448705 10:0.01043725 11:4.2887917 12:-4.372404 13:4.3783965 14:95.57457 15:0.28046787 16:3.0049918 17:2.7782154 18:-0.8981713 19:-0.42751977 20:0.22773911 21:-0.92855054 22:0.9851649 23:-1.6960171 24:2.0059352 25:-1.1520513 26:0.67358947 
