1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:238.99875 2:-4.7167025 3:12.658553 4:3.8072917 5:5.2777452 6:0.85153145 7:-0.026935484 8:-5.6706686 9:0.68364465 10:-2.1079464 11:2.2489433 12:-0.19255407 13:2.8454602 14:238.99875 15:-4.7167025 16:12.658553 17:3.8072917 18:5.2777452 19:0.85153145 20:-0.026935484 21:-5.6706686 22:0.68364465 23:-2.1079464 24:2.2489433 25:-0.19255407 26:2.8454602 
1 1:238.81323 2:0.9590457 3:10.311532 4:1.0880334 5:3.837533 6:-1.4621634 7:1.060582 8:-3.4705157 9:1.3001906 10:-2.4405646 11:1.5132978 12:-1.2010071 13:3.9148045 14:91.03682 15:6.9381347 16:0.44483367 17:0.8402452 18:3.3393404 19:-1.7826151 20:3.168941 21:-1.6387224 22:0.9458752 23:-1.4761287 24:-0.5747455 25:-1.1349928 26:2.5010433 
1 1:232.84769 2:-1.128081 3:7.932286 4:-0.05400649 5:5.1008368 6:-2.1899493 7:0.5752602 8:-4.3730674 9:0.7038657 10:-1.1112499 11:2.105863 12:-2.3623543 13:3.377603 14:91.03682 15:6.9381347 16:0.44483367 17:0.8402452 18:3.3393404 19:-1.7826151 20:3.168941 21:-1.6387224 22:0.9458752 23:-1.4761287 24:-0.5747455 25:-1.1349928 26:2.5010433 
1 1:234.57585 2:-3.5735574 3:8.67999 4:-0.4413946 5:4.1183753 6:0.0864599 7:0.42813215 8:-3.9714394 9:0.5206617 10:-2.5128434 11:0.36147913 12:-2.2065756 13:2.1681228 14:91.03682 15:6.9381347 16:0.44483367 17:0.8402452 18:3.3393404 19:-1.7826151 20:3.168941 21:-1.6387224 22:0.9458752 23:-1.4761287 24:-0.5747455 25:-1.1349928 26:2.5010433 
1 1:257.2027 2:-8.839104 3:8.869856 4:-1.9275472 5:1.1501746 6:-2.9243572 7:0.4058129 8:-1.6797872 9:-1.108877 10:-1.3272254 11:1.353189 12:-2.327213 13:2.6252422 14:91.03682 15:6.9381347 16:0.44483367 17:0.8402452 18:3.3393404 19:-1.7826151 20:3.168941 21:-1.6387224 22:0.9458752 23:-1.4761287 24:-0.5747455 25:-1.1349928 26:2.5010433 
1 1:282.9255 2:-18.930984 3:9.187773 4:-0.9948756 5:-1.0205117 6:0.0817005 7:-0.9982433 8:-2.3561695 9:-0.23346391 10:-1.4863888 11:0.42987278 12:-1.4719391 13:2.704442 14:91.03682 15:6.9381347 16:0.44483367 17:0.8402452 18:3.3393404 19:-1.7826151 20:3.168941 21:-1.6387224 22:0.9458752 23:-1.4761287 24:-0.5747455 25:-1.1349928 26:2.5010433 
1 1:322.0104 2:-22.070066 3:6.4851537 4:-1.4706637 5:-1.4600803 6:-0.1041518 7:0.8228413 8:-1.033408 9:-1.1616883 10:-0.71737283 11:1.1533401 12:-1.8338629 13:1.6649624 14:91.03682 15:6.9381347 16:0.44483367 17:0.8402452 18:3.3393404 19:-1.7826151 20:3.168941 21:-1.6387224 22:0.9458752 23:-1.4761287 24:-0.5747455 25:-1.1349928 26:2.5010433 
1 1:319.81143 2:-21.746988 3:7.190015 4:-2.418529 5:-1.5436857 6:0.8165591 7:0.3135136 8:-0.67638105 9:-0.5692087 10:-0.30336335 11:1.65968 12:-1.5175717 13:2.0268042 14:91.03682 15:6.9381347 16:0.44483367 17:0.8402452 18:3.3393404 19:-1.7826151 20:3.168941 21:-1.6387224 22:0.9458752 23:-1.4761287 24:-0.5747455 25:-1.1349928 26:2.5010433 
1 1:266.57254 2:-20.149405 3:7.8087234 4:1.2174188 5:1.731508 6:-0.54457444 7:-2.2177677 8:-0.8546682 9:-1.735495 10:-3.2776585 11:2.5685 12:-2.1408591 13:0.073908046 14:91.03682 15:6.9381347 16:0.44483367 17:0.8402452 18:3.3393404 19:-1.7826151 20:3.168941 21:-1.6387224 22:0.9458752 23:-1.4761287 24:-0.5747455 25:-1.1349928 26:2.5010433 
1 1:264.52512 2:-10.1427965 3:10.025207 4:1.8999496 5:-1.1658075 6:-1.2011963 7:-1.4551911 8:-3.655194 9:-0.031756938 10:-2.391887 11:4.2953525 12:-2.442018 13:1.6571339 14:91.03682 15:6.9381347 16:0.44483367 17:0.8402452 18:3.3393404 19:-1.7826151 20:3.168941 21:-1.6387224 22:0.9458752 23:-1.4761287 24:-0.5747455 25:-1.1349928 26:2.5010433 
