1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:228.65561 2:-2.6287532 3:0.07396551 4:-4.5657244 5:-0.6241098 6:-0.61307526 7:3.864223 8:-1.0269923 9:2.27783 10:-1.856496 11:6.6880965 12:0.7225987 13:3.7591517 14:228.65561 15:-2.6287532 16:0.07396551 17:-4.5657244 18:-0.6241098 19:-0.61307526 20:3.864223 21:-1.0269923 22:2.27783 23:-1.856496 24:6.6880965 25:0.7225987 26:3.7591517 
1 1:232.20244 2:0.8630605 3:1.2165188 4:-2.019395 5:2.4689581 6:-2.8408983 7:7.2494106 8:0.8890311 9:2.3579726 10:-2.9976826 11:4.191422 12:-2.0313206 13:1.3136218 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:232.84953 2:0.31103444 3:-0.13687752 4:-2.899726 5:1.0885631 6:-2.0786202 7:6.617625 8:0.68110573 9:2.365975 10:-2.4508562 11:5.204216 12:-2.1695719 13:1.7613318 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:229.47346 2:0.93522936 3:2.7400496 4:-0.008541354 5:2.964671 6:-0.9990741 7:4.902424 8:-1.5845019 9:4.071848 10:-1.4881735 11:3.8168936 12:-1.6857821 13:2.4456718 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:229.59163 2:1.1495334 3:0.84686625 4:-3.4569187 5:2.9661674 6:-1.402065 7:3.787953 8:-1.8180466 9:3.7605636 10:0.95224434 11:5.299527 12:-1.3556767 13:2.290016 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:231.22267 2:2.5146716 3:-0.64357173 4:-3.3499932 5:2.8281558 6:-1.763978 7:4.713122 8:-2.7378013 9:2.4136891 10:-1.8038388 11:2.6717322 12:-3.6514075 13:2.7081268 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:229.23462 2:0.0737352 3:-0.70163614 4:-1.2154362 5:3.1786249 6:-1.1468747 7:5.871567 8:-1.5356691 9:2.8196588 10:-0.70238036 11:4.555057 12:-2.6520045 13:3.4248383 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:241.04172 2:-0.8594398 3:3.7049296 4:-3.6310656 5:1.9048519 6:-3.0773945 7:2.4650583 8:-4.8099346 9:4.397073 10:-1.5437328 11:6.015344 12:-0.7366787 13:-1.6330628 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:240.22375 2:-0.9222089 3:2.7138674 4:-3.019404 5:2.89631 6:-2.851226 7:2.9409385 8:-4.1012316 9:3.019414 10:-2.4793024 11:3.3102152 12:-2.1854064 13:-0.74951947 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:234.9219 2:0.6866322 3:1.4229254 4:-3.326131 5:5.1984 6:-2.1883614 7:3.3398771 8:-0.97224945 9:2.122114 10:-2.6630726 11:1.9401107 12:-2.6319633 13:1.0686557 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:232.00935 2:3.1922886 3:2.9558156 4:-2.3325791 5:2.822303 6:-1.7083695 7:6.085038 8:-1.8416151 9:2.235167 10:-2.4422152 11:3.6828582 12:-4.3986244 13:-0.9893002 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:227.64337 2:2.0181358 3:3.7855694 4:-2.0794587 5:2.059122 6:-2.8011477 7:3.485059 8:-2.202445 9:1.9714303 10:-1.2995731 11:5.074796 12:-3.2519574 13:0.75277144 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:230.16103 2:3.4576974 3:4.225406 4:-1.8283942 5:2.9542317 6:-1.0120692 7:5.18301 8:-2.775789 9:1.8920631 10:-2.7913048 11:3.9587545 12:-2.7836897 13:2.8994167 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:230.47383 2:6.151354 3:3.2691066 4:-2.3817444 5:2.2798762 6:-1.2801888 7:4.2196608 8:-3.159818 9:4.307832 10:-2.1493008 11:3.1934824 12:-1.9526473 13:1.8102268 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:227.92795 2:3.979791 3:1.6409221 4:-2.950218 5:2.9143422 6:-3.2908497 7:2.4033039 8:-4.947099 9:2.329977 10:-1.9102597 11:2.1306286 12:-2.5025003 13:1.0659797 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:228.46059 2:2.981891 3:4.5308456 4:-1.5979936 5:3.608821 6:-0.9531786 7:3.254611 8:-3.9144888 9:1.8272269 10:-1.6668452 11:4.9073987 12:-2.4544628 13:1.4630398 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
1 1:226.91336 2:0.73105794 3:5.837066 4:0.1815387 5:2.0313456 6:-1.1671755 7:3.5081367 8:-4.2495074 9:1.0027996 10:-2.2639709 11:4.9020844 12:-1.8963118 13:1.860637 14:87.19835 15:7.5239186 16:4.363084 17:0.47792873 18:2.705119 19:-2.377827 20:0.08874622 21:-1.7973536 22:1.7160639 23:-1.6157625 24:1.1954168 25:-1.0910685 26:2.003654 
