2 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
2 1:121.83393 2:-4.4116006 3:0.7276349 4:-5.707063 5:3.793515 6:-3.2979934 7:2.357401 8:-1.6093333 9:0.3715994 10:-1.7302063 11:0.049252186 12:-0.28683716 13:-0.033096015 14:121.83393 15:-4.4116006 16:0.7276349 17:-5.707063 18:3.793515 19:-3.2979934 20:2.357401 21:-1.6093333 22:0.3715994 23:-1.7302063 24:0.049252186 25:-0.28683716 26:-0.033096015 
2 1:169.35342 2:-0.3556158 3:5.4978547 4:-2.7531393 5:1.9902387 6:-5.7708645 7:2.6995249 8:-1.6426092 9:3.6846037 10:0.5721857 11:2.2447188 12:-1.8278552 13:2.7616255 14:63.512337 15:3.9116206 16:3.251149 17:-2.1228154 18:2.3953295 19:-2.2189667 20:-0.10815865 21:-1.6352266 22:1.1682024 23:-0.59923136 24:0.5918662 25:-0.23660056 26:0.99974006 
2 1:169.35342 2:-0.3556158 3:5.4978547 4:-2.7531393 5:1.9902387 6:-5.7708645 7:2.6995249 8:-1.6426092 9:3.6846037 10:0.5721857 11:2.2447188 12:-1.8278552 13:2.7616255 14:63.512337 15:3.9116206 16:3.251149 17:-2.1228154 18:2.3953295 19:-2.2189667 20:-0.10815865 21:-1.6352266 22:1.1682024 23:-0.59923136 24:0.5918662 25:-0.23660056 26:0.99974006 
2 1:171.7961 2:-0.3300471 3:3.5030186 4:-0.5350579 5:6.7623005 6:-2.9701762 7:3.21978 8:-2.0916111 9:1.4421595 10:-4.163659 11:0.6063053 12:-5.369365 13:1.0062906 14:63.512337 15:3.9116206 16:3.251149 17:-2.1228154 18:2.3953295 19:-2.2189667 20:-0.10815865 21:-1.6352266 22:1.1682024 23:-0.59923136 24:0.5918662 25:-0.23660056 26:0.99974006 
2 1:171.7961 2:-0.3300471 3:3.5030186 4:-0.5350579 5:6.7623005 6:-2.9701762 7:3.21978 8:-2.0916111 9:1.4421595 10:-4.163659 11:0.6063053 12:-5.369365 13:1.0062906 14:63.512337 15:3.9116206 16:3.251149 17:-2.1228154 18:2.3953295 19:-2.2189667 20:-0.10815865 21:-1.6352266 22:1.1682024 23:-0.59923136 24:0.5918662 25:-0.23660056 26:0.99974006 
2 1:169.6041 2:-0.5118001 3:3.7733781 4:-3.452998 5:2.9977417 6:-3.3769588 7:2.2751856 8:0.20341966 9:2.994274 10:-2.9077733 11:2.0725324 12:-1.2663378 13:0.31657633 14:63.512337 15:3.9116206 16:3.251149 17:-2.1228154 18:2.3953295 19:-2.2189667 20:-0.10815865 21:-1.6352266 22:1.1682024 23:-0.59923136 24:0.5918662 25:-0.23660056 26:0.99974006 
2 1:169.6041 2:-0.5118001 3:3.7733781 4:-3.452998 5:2.9977417 6:-3.3769588 7:2.2751856 8:0.20341966 9:2.994274 10:-2.9077733 11:2.0725324 12:-1.2663378 13:0.31657633 14:63.512337 15:3.9116206 16:3.251149 17:-2.1228154 18:2.3953295 19:-2.2189667 20:-0.10815865 21:-1.6352266 22:1.1682024 23:-0.59923136 24:0.5918662 25:-0.23660056 26:0.99974006 
2 1:168.47368 2:1.86559 3:4.618861 4:-0.33641127 5:4.787169 6:-0.49522465 7:5.154515 8:-2.7438154 9:1.0895549 10:-4.817311 11:2.369751 12:-3.2251627 13:2.8603296 14:63.512337 15:3.9116206 16:3.251149 17:-2.1228154 18:2.3953295 19:-2.2189667 20:-0.10815865 21:-1.6352266 22:1.1682024 23:-0.59923136 24:0.5918662 25:-0.23660056 26:0.99974006 
2 1:168.47368 2:1.86559 3:4.618861 4:-0.33641127 5:4.787169 6:-0.49522465 7:5.154515 8:-2.7438154 9:1.0895549 10:-4.817311 11:2.369751 12:-3.2251627 13:2.8603296 14:63.512337 15:3.9116206 16:3.251149 17:-2.1228154 18:2.3953295 19:-2.2189667 20:-0.10815865 21:-1.6352266 22:1.1682024 23:-0.59923136 24:0.5918662 25:-0.23660056 26:0.99974006 
2 1:166.40132 2:0.4280501 3:2.3435278 4:-1.4355643 5:6.261526 6:-3.1389356 7:1.4185568 8:-1.6095756 9:3.1008232 10:-2.8648362 11:2.051064 12:-2.1022255 13:2.1923702 14:63.512337 15:3.9116206 16:3.251149 17:-2.1228154 18:2.3953295 19:-2.2189667 20:-0.10815865 21:-1.6352266 22:1.1682024 23:-0.59923136 24:0.5918662 25:-0.23660056 26:0.99974006 
