1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:228.60162 2:7.3130217 3:5.3510456 4:-4.970414 5:4.1886086 6:-0.5889252 7:2.8613052 8:-4.30864 9:3.7020462 10:0.048700698 11:5.1998615 12:-2.124817 13:2.933546 14:228.60162 15:7.3130217 16:5.3510456 17:-4.970414 18:4.1886086 19:-0.5889252 20:2.8613052 21:-4.30864 22:3.7020462 23:0.048700698 24:5.1998615 25:-2.124817 26:2.933546 
1 1:227.03732 2:2.4952488 3:4.6025805 4:-1.5798916 5:2.1947496 6:1.0066549 7:5.8392253 8:-0.85203505 9:4.741971 10:-0.95370656 11:4.8985734 12:-2.2413704 13:2.3004549 14:75.53651 15:5.138289 16:3.6412387 17:-0.20808853 18:1.2744797 19:-1.4790635 20:0.966567 21:-2.0136588 22:1.3810571 23:-0.44804567 24:1.4482385 25:-0.9069191 26:1.7997833 
1 1:227.84549 2:4.0218945 3:5.712307 4:-4.663335 5:0.7362907 6:1.3899808 7:8.241221 8:-0.8442283 9:3.755414 10:-1.6659846 11:1.8847685 12:-4.066541 13:2.9194546 14:75.53651 15:5.138289 16:3.6412387 17:-0.20808853 18:1.2744797 19:-1.4790635 20:0.966567 21:-2.0136588 22:1.3810571 23:-0.44804567 24:1.4482385 25:-0.9069191 26:1.7997833 
1 1:225.39163 2:1.3477111 3:2.1662614 4:-3.978587 5:-0.26490417 6:-1.4537163 7:6.6126275 8:-0.35858297 9:1.4504732 10:-4.69029 11:2.773223 12:-2.2400365 13:1.7785921 14:75.53651 15:5.138289 16:3.6412387 17:-0.20808853 18:1.2744797 19:-1.4790635 20:0.966567 21:-2.0136588 22:1.3810571 23:-0.44804567 24:1.4482385 25:-0.9069191 26:1.7997833 
1 1:225.32088 2:3.3841288 3:3.3270743 4:-4.0832334 5:1.4408966 6:-1.9259448 7:4.2244363 8:-2.2373064 9:2.9830313 10:-3.0302324 11:4.221487 12:-0.8253174 13:1.1092489 14:75.53651 15:5.138289 16:3.6412387 17:-0.20808853 18:1.2744797 19:-1.4790635 20:0.966567 21:-2.0136588 22:1.3810571 23:-0.44804567 24:1.4482385 25:-0.9069191 26:1.7997833 
1 1:228.88475 2:4.9693727 3:4.348262 4:-3.8539443 5:1.0546849 6:-2.4592934 7:3.232398 8:-1.672758 9:2.5115893 10:-1.867142 11:2.400268 12:-2.9480283 13:3.6358058 14:75.53651 15:5.138289 16:3.6412387 17:-0.20808853 18:1.2744797 19:-1.4790635 20:0.966567 21:-2.0136588 22:1.3810571 23:-0.44804567 24:1.4482385 25:-0.9069191 26:1.7997833 
1 1:227.22507 2:4.0698023 3:2.1828263 4:-4.994902 5:0.45062855 6:-3.1328373 7:4.1223745 8:-1.8374771 9:3.5031023 10:-2.748621 11:2.2775393 12:-3.4137614 13:1.8504266 14:75.53651 15:5.138289 16:3.6412387 17:-0.20808853 18:1.2744797 19:-1.4790635 20:0.966567 21:-2.0136588 22:1.3810571 23:-0.44804567 24:1.4482385 25:-0.9069191 26:1.7997833 
1 1:226.94005 2:2.5449564 3:5.2022204 4:-4.013379 5:0.65257263 6:-1.9071493 7:4.4172964 8:-0.72070843 9:3.3277783 10:-0.73486865 11:3.6668577 12:-1.7731711 13:3.951229 14:75.53651 15:5.138289 16:3.6412387 17:-0.20808853 18:1.2744797 19:-1.4790635 20:0.966567 21:-2.0136588 22:1.3810571 23:-0.44804567 24:1.4482385 25:-0.9069191 26:1.7997833 
1 1:226.13309 2:2.3298416 3:3.9593215 4:-3.8515182 5:3.3252199 6:-0.7734329 7:5.464066 8:-0.356131 9:2.9699454 10:-0.72706836 11:2.4784315 12:-1.5931576 13:4.2101746 14:75.53651 15:5.138289 16:3.6412387 17:-0.20808853 18:1.2744797 19:-1.4790635 20:0.966567 21:-2.0136588 22:1.3810571 23:-0.44804567 24:1.4482385 25:-0.9069191 26:1.7997833 
1 1:226.56598 2:0.4018482 3:3.5987859 4:-2.009602 5:1.069082 6:-0.5789709 7:5.3336143 8:-1.7262983 9:3.8503747 10:-0.11282776 11:4.433287 12:-0.54929084 13:2.5622451 14:75.53651 15:5.138289 16:3.6412387 17:-0.20808853 18:1.2744797 19:-1.4790635 20:0.966567 21:-2.0136588 22:1.3810571 23:-0.44804567 24:1.4482385 25:-0.9069191 26:1.7997833 
