1 1:106.53935 2:3.6458168 3:2.7209742 4:-4.7196097 5:1.5357813 6:-3.7659466 7:0.061247602 8:-4.9079103 9:0.3378071 10:-4.0687976 11:2.7188532 12:-1.4856855 13:1.5699081 14:106.53935 15:3.6458168 16:2.7209742 17:-4.7196097 18:1.5357813 19:-3.7659466 20:0.061247602 21:-4.9079103 22:0.3378071 23:-4.0687976 24:2.7188532 25:-1.4856855 26:1.5699081 
1 1:166.41637 2:0.5502419 3:5.0475597 4:-1.715768 5:2.3648388 6:-2.874703 7:6.62454 8:-1.5031426 9:2.5689957 10:-0.19973761 11:1.4846221 12:-1.95103 13:2.8171957 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:166.41637 2:0.5502419 3:5.0475597 4:-1.715768 5:2.3648388 6:-2.874703 7:6.62454 8:-1.5031426 9:2.5689957 10:-0.19973761 11:1.4846221 12:-1.95103 13:2.8171957 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.70181 2:2.1418517 3:5.3970714 4:-1.1239443 5:4.243809 6:1.7973939 7:2.3828096 8:-0.2020295 9:2.9329612 10:-4.0512915 11:0.94400215 12:-1.7361678 13:1.8479394 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.70181 2:2.1418517 3:5.3970714 4:-1.1239443 5:4.243809 6:1.7973939 7:2.3828096 8:-0.2020295 9:2.9329612 10:-4.0512915 11:0.94400215 12:-1.7361678 13:1.8479394 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:169.26678 2:4.914037 3:5.6685452 4:-2.7234025 5:2.3546917 6:-3.7772636 7:1.8246601 8:-1.2454898 9:1.7840561 10:-2.336625 11:3.1278963 12:-3.8567412 13:1.4602487 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:169.26678 2:4.914037 3:5.6685452 4:-2.7234025 5:2.3546917 6:-3.7772636 7:1.8246601 8:-1.2454898 9:1.7840561 10:-2.336625 11:3.1278963 12:-3.8567412 13:1.4602487 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.79796 2:1.7232788 3:3.5271802 4:-2.2805495 5:4.888606 6:-2.4441931 7:3.2181966 8:-0.68895257 9:3.636443 10:-0.0136352815 11:3.357879 12:-0.21125303 13:3.9605393 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.79796 2:1.7232788 3:3.5271802 4:-2.2805495 5:4.888606 6:-2.4441931 7:3.2181966 8:-0.68895257 9:3.636443 10:-0.0136352815 11:3.357879 12:-0.21125303 13:3.9605393 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:169.70132 2:2.3433237 3:9.330651 4:-0.8667592 5:3.6388707 6:-1.8853703 7:2.8731496 8:-1.5896504 9:2.6216407 10:-1.7215301 11:1.2455617 12:-2.6645575 13:1.5572333 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:169.70132 2:2.3433237 3:9.330651 4:-0.8667592 5:3.6388707 6:-1.8853703 7:2.8731496 8:-1.5896504 9:2.6216407 10:-1.7215301 11:1.2455617 12:-2.6645575 13:1.5572333 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:164.03798 2:-0.64845973 3:5.069591 4:-4.6281204 5:1.232305 6:-1.2539502 7:0.78246593 8:-1.9122534 9:3.9268367 10:-0.69106054 11:2.5186539 12:-1.664654 13:2.2988524 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:164.03798 2:-0.64845973 3:5.069591 4:-4.6281204 5:1.232305 6:-1.2539502 7:0.78246593 8:-1.9122534 9:3.9268367 10:-0.69106054 11:2.5186539 12:-1.664654 13:2.2988524 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:168.1517 2:1.0763175 3:6.323505 4:-1.1290156 5:1.3262962 6:-1.3821478 7:2.770956 8:-2.7928777 9:3.7660677 10:-7.1073265 11:0.10215329 12:-1.7520294 13:1.3529539 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:168.1517 2:1.0763175 3:6.323505 4:-1.1290156 5:1.3262962 6:-1.3821478 7:2.770956 8:-2.7928777 9:3.7660677 10:-7.1073265 11:0.10215329 12:-1.7520294 13:1.3529539 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.66792 2:1.5138723 3:7.4715123 4:1.1853621 5:5.5868425 6:0.45559254 7:4.2882648 8:-3.4594939 9:0.38327494 10:-4.042866 11:3.0081198 12:-1.5696659 13:2.4521549 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.66792 2:1.5138723 3:7.4715123 4:1.1853621 5:5.5868425 6:0.45559254 7:4.2882648 8:-3.4594939 9:0.38327494 10:-4.042866 11:3.0081198 12:-1.5696659 13:2.4521549 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:164.63464 2:1.7760832 3:4.3138213 4:-4.8645315 5:1.2710127 6:-0.21131533 7:3.338169 8:-1.3238989 9:2.6755497 10:-2.9567513 11:0.69776833 12:-2.510783 13:4.1251836 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:164.63464 2:1.7760832 3:4.3138213 4:-4.8645315 5:1.2710127 6:-0.21131533 7:3.338169 8:-1.3238989 9:2.6755497 10:-2.9567513 11:0.69776833 12:-2.510783 13:4.1251836 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:163.80429 2:-0.77383184 3:5.480642 4:-1.8061835 5:2.9903467 6:-2.0061576 7:1.6549554 8:-0.8413334 9:5.636831 10:-2.6883237 11:-0.41103756 12:-2.8234715 13:1.9582876 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:163.80429 2:-0.77383184 3:5.480642 4:-1.8061835 5:2.9903467 6:-2.0061576 7:1.6549554 8:-0.8413334 9:5.636831 10:-2.6883237 11:-0.41103756 12:-2.8234715 13:1.9582876 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.70206 2:1.8266877 3:6.187646 4:0.49770612 5:3.5354052 6:-2.2473462 7:0.8983073 8:-2.1471264 9:2.415868 10:-2.5386574 11:2.262807 12:-3.4407833 13:3.1890707 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.70206 2:1.8266877 3:6.187646 4:0.49770612 5:3.5354052 6:-2.2473462 7:0.8983073 8:-2.1471264 9:2.415868 10:-2.5386574 11:2.262807 12:-3.4407833 13:3.1890707 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:166.4719 2:0.21907035 3:5.381388 4:-4.043954 5:4.071312 6:-1.8722014 7:-0.6797673 8:-3.019769 9:0.25905234 10:-1.2963216 11:2.4922435 12:-1.4510634 13:5.436522 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:166.4719 2:0.21907035 3:5.381388 4:-4.043954 5:4.071312 6:-1.8722014 7:-0.6797673 8:-3.019769 9:0.25905234 10:-1.2963216 11:2.4922435 12:-1.4510634 13:5.436522 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:165.20906 2:-1.1086911 3:4.833599 4:-3.8794315 5:3.5083416 6:0.56710887 7:2.8602798 8:-1.9207962 9:-0.37986496 10:-1.0742488 11:2.9662452 12:-4.6945996 13:3.454064 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:165.20906 2:-1.1086911 3:4.833599 4:-3.8794315 5:3.5083416 6:0.56710887 7:2.8602798 8:-1.9207962 9:-0.37986496 10:-1.0742488 11:2.9662452 12:-4.6945996 13:3.454064 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:162.67587 2:-0.9216731 3:5.55707 4:-0.17585112 5:3.8985744 6:-3.7509449 7:0.26378378 8:-3.7859588 9:2.047262 10:-1.9721026 11:1.967082 12:-0.39431044 13:1.6868685 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:162.67587 2:-0.9216731 3:5.55707 4:-0.17585112 5:3.8985744 6:-3.7509449 7:0.26378378 8:-3.7859588 9:2.047262 10:-1.9721026 11:1.967082 12:-0.39431044 13:1.6868685 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:171.50467 2:3.3528135 3:5.02837 4:-2.7852705 5:2.0784366 6:-0.33058408 7:2.1863008 8:-2.3795693 9:2.5402095 10:-3.8046546 11:3.7279396 12:-3.5330539 13:1.8655943 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:171.50467 2:3.3528135 3:5.02837 4:-2.7852705 5:2.0784366 6:-0.33058408 7:2.1863008 8:-2.3795693 9:2.5402095 10:-3.8046546 11:3.7279396 12:-3.5330539 13:1.8655943 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:163.4313 2:0.8526185 3:5.2079897 4:-2.433589 5:2.064294 6:1.3515465 7:3.135703 8:-2.8812587 9:3.3993936 10:0.7837349 11:2.9122477 12:-3.9609022 13:3.3272293 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:163.4313 2:0.8526185 3:5.2079897 4:-2.433589 5:2.064294 6:1.3515465 7:3.135703 8:-2.8812587 9:3.3993936 10:0.7837349 11:2.9122477 12:-3.9609022 13:3.3272293 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.92174 2:2.7689133 3:2.9446054 4:-4.9327374 5:4.232367 6:-1.2116586 7:2.45806 8:-0.8045491 9:5.6516 10:-0.6982727 11:2.46246 12:-0.30569687 13:3.6887918 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.92174 2:2.7689133 3:2.9446054 4:-4.9327374 5:4.232367 6:-1.2116586 7:2.45806 8:-0.8045491 9:5.6516 10:-0.6982727 11:2.46246 12:-0.30569687 13:3.6887918 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:163.82552 2:1.2292911 3:5.8079977 4:-2.3417878 5:3.188337 6:-2.004647 7:2.4105842 8:1.221267 9:7.2549443 10:0.017783986 11:2.9351628 12:-3.9586434 13:0.037386127 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:163.82552 2:1.2292911 3:5.8079977 4:-2.3417878 5:3.188337 6:-2.004647 7:2.4105842 8:1.221267 9:7.2549443 10:0.017783986 11:2.9351628 12:-3.9586434 13:0.037386127 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.48714 2:1.824164 3:6.557403 4:-3.2593858 5:2.5568156 6:-1.7249992 7:3.8473175 8:-3.0775537 9:2.5128436 10:-1.3381697 11:1.6169786 12:-2.0766356 13:2.1998765 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:167.48714 2:1.824164 3:6.557403 4:-3.2593858 5:2.5568156 6:-1.7249992 7:3.8473175 8:-3.0775537 9:2.5128436 10:-1.3381697 11:1.6169786 12:-2.0766356 13:2.1998765 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:165.7964 2:-0.47870722 3:6.133383 4:-1.1774837 5:1.0323695 6:-2.4654489 7:1.6261867 8:-4.64941 9:0.9315295 10:-3.318512 11:0.21023239 12:-0.7918713 13:2.4468608 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:165.7964 2:-0.47870722 3:6.133383 4:-1.1774837 5:1.0323695 6:-2.4654489 7:1.6261867 8:-4.64941 9:0.9315295 10:-3.318512 11:0.21023239 12:-0.7918713 13:2.4468608 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:168.69711 2:2.0202286 3:5.987106 4:-1.6101336 5:4.326965 6:-0.8082881 7:2.6322315 8:-1.8552519 9:2.9321916 10:-3.500027 11:1.14488 12:-4.392766 13:0.6427984 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:168.69711 2:2.0202286 3:5.987106 4:-1.6101336 5:4.326965 6:-0.8082881 7:2.6322315 8:-1.8552519 9:2.9321916 10:-3.500027 11:1.14488 12:-4.392766 13:0.6427984 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:204.43817 2:6.3745947 3:7.2526236 4:-0.09205631 5:3.6277933 6:-2.6503317 7:3.9671087 8:-3.9235692 9:2.607092 10:-2.4102712 11:3.0608776 12:-3.116963 13:2.9018242 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:204.43817 2:6.3745947 3:7.2526236 4:-0.09205631 5:3.6277933 6:-2.6503317 7:3.9671087 8:-3.9235692 9:2.607092 10:-2.4102712 11:3.0608776 12:-3.116963 13:2.9018242 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:169.00056 2:8.757514 3:11.343864 4:-2.1330147 5:3.4447849 6:-1.714518 7:5.939261 8:-3.385337 9:3.9747927 10:-0.6953843 11:4.543034 12:-3.4338462 13:1.8877125 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:169.00056 2:8.757514 3:11.343864 4:-2.1330147 5:3.4447849 6:-1.714518 7:5.939261 8:-3.385337 9:3.9747927 10:-0.6953843 11:4.543034 12:-3.4338462 13:1.8877125 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:161.86429 2:1.0948961 3:8.67785 4:1.8712668 5:4.2482595 6:0.5163702 7:4.020776 8:-3.7478752 9:3.5550928 10:-1.091953 11:3.363852 12:-0.77437127 13:3.6625264 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:161.86429 2:1.0948961 3:8.67785 4:1.8712668 5:4.2482595 6:0.5163702 7:4.020776 8:-3.7478752 9:3.5550928 10:-1.091953 11:3.363852 12:-0.77437127 13:3.6625264 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:159.09375 2:-0.94308794 3:5.140645 4:0.16922681 5:6.171756 6:-1.7350293 7:2.231233 8:0.16143319 9:4.299871 10:1.2692523 11:2.6297991 12:-1.129765 13:1.3962932 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:159.09375 2:-0.94308794 3:5.140645 4:0.16922681 5:6.171756 6:-1.7350293 7:2.231233 8:0.16143319 9:4.299871 10:1.2692523 11:2.6297991 12:-1.129765 13:1.3962932 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:161.79973 2:0.47053468 3:7.1980433 4:0.41492668 5:5.615285 6:-0.3070948 7:2.2594995 8:-1.5036675 9:4.783042 10:0.23887333 11:1.7797693 12:-5.0141315 13:3.2239897 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
1 1:161.79973 2:0.47053468 3:7.1980433 4:0.41492668 5:5.615285 6:-0.3070948 7:2.2594995 8:-1.5036675 9:4.783042 10:0.23887333 11:1.7797693 12:-5.0141315 13:3.2239897 14:77.5076 15:3.885683 16:3.7503402 17:0.02202389 18:2.604044 19:-0.8252311 20:-0.9787411 21:-1.5205436 22:1.9270947 23:-1.2530503 24:0.2441546 25:-0.2611713 26:0.94488335 
